"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","GrLivArea","FullBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
1781,20,6,60,9600,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1950,1950,"Gable","CompShg",16,16,4,"TA","TA","CBlock",3,3,4,3,6,810,1200,"GasA","TA","Y",1,1200,1200,1,3,1,3,6,1,2,1950,1,1,246,3,3,"Y",8,2009,5,"Normal",129900
1782,20,6,53,5470,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",3,5,1958,1958,"Gable","CompShg",9,9,4,"TA","TA","CBlock",3,3,4,6,6,792,792,"GasA","Gd","Y",2,792,792,1,2,1,3,4,1,2,1958,3,1,366,4,3,"Y",8,2009,8,"Normal",99900
1783,60,6,60,10800,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,7,1939,2006,"Gable","CompShg",15,15,4,"TA","Gd","BrkTil",3,3,4,6,6,676,676,"GasA","Ex","Y",1,676,1352,2,4,1,2,7,1,6,1939,3,2,720,3,3,"Y",8,2009,4,"Normal",149000
1784,70,6,80,8146,"Pave","Reg","Lvl",1,"Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,8,1900,2003,"Gable","CompShg",9,9,4,"Gd","Gd","BrkTil",4,3,4,6,6,405,405,"GasA","Gd","Y",1,717,1039,1,2,1,3,6,1,6,1940,3,1,281,3,3,"N",5,2009,4,"Normal",114000
1785,30,6,60,10230,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,7,1925,1950,"Gable","CompShg",9,9,4,"TA","TA","BrkTil",3,3,4,6,6,1054,1054,"GasA","Ex","Y",1,1078,1078,1,3,1,1,6,1,6,1987,3,1,264,3,3,"N",12,2009,4,"Normal",125000
1786,50,6,60,10410,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",4,5,1915,1950,"Gable","CompShg",9,9,4,"TA","TA","BrkTil",3,3,4,6,6,1313,1313,"GasA","TA","Y",1,1313,2377,2,3,1,2,8,3,6,1954,3,2,528,3,3,"Y",6,2009,4,"Normal",142900
1787,70,6,60,7200,"Pave","Reg","Lvl",1,"Corner","Gtl","OldTown","Artery","Norm","1Fam","2Story",7,9,1910,2008,"Gable","CompShg",15,15,4,"Gd","Gd","PConc",3,3,4,6,6,560,560,"GasA","Ex","Y",1,930,1690,2,4,1,2,5,1,6,2008,3,2,624,3,3,"Y",8,2009,4,"Normal",156500
1788,30,6,90,5400,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story",2,5,1940,1950,"Gable","CompShg",14,14,4,"Fa","TA","PConc",4,3,4,6,6,416,416,"GasA","Gd","N",2,599,599,1,2,1,2,4,1,7,1981,4,0,0,6,6,"N",6,2009,4,"Normal",59000
1789,30,6,60,10800,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,7,1920,1950,"Gable","CompShg",16,16,4,"TA","TA","BrkTil",3,3,4,6,6,720,720,"GasA","TA","N",1,846,846,1,2,1,2,4,1,6,1980,1,2,576,3,3,"N",6,2009,4,"Normal",106000
1790,30,6,60,10800,"Pave","Reg","Lvl",1,"Corner","Gtl","OldTown","Norm","Norm","1Fam","1Story",3,5,1890,1998,"Gable","CompShg",15,15,4,"TA","TA","BrkTil",3,3,4,6,6,630,630,"GasA","TA","Y",2,725,725,1,1,1,3,4,1,6,1959,3,1,320,3,3,"Y",11,2009,5,"Normal",78500
1791,90,6,81,9671,"Pave","Reg","Lvl",1,"Corner","Gtl","NAmes","Artery","Norm","Duplex","2Story",6,5,1969,1969,"Gable","CompShg",9,9,5,"TA","TA","CBlock",3,3,4,6,6,1248,1248,"GasA","TA","Y",1,1248,2544,2,6,2,3,12,1,2,1969,2,3,907,3,3,"Y",8,2009,4,"Normal",190000
1792,20,6,83,10143,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1963,1963,"Gable","CompShg",7,7,2,"TA","TA","CBlock",3,3,4,4,6,996,1380,"GasA","Fa","Y",1,1380,1380,1,3,1,3,6,1,2,1963,3,1,364,3,3,"Y",6,2009,9,"Normal",154000
1793,20,6,77,11500,"Pave","IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,4,1967,1967,"Gable","CompShg",7,7,4,"Fa","TA","CBlock",3,4,4,3,4,108,1040,"GasA","Gd","Y",1,1040,1040,1,3,1,3,6,2,2,1967,2,2,480,3,3,"Y",5,2009,5,"Normal",163000
1794,20,6,62,8010,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,9,1958,2007,"Hip","CompShg",16,16,4,"Gd","Gd","CBlock",3,3,3,1,6,206,951,"GasA","Gd","Y",1,951,951,1,2,1,2,6,1,6,1985,3,2,480,3,3,"Y",9,2009,4,"Normal",143500
1795,20,6,90,10454,"Pave","IR1","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1957,1957,"Hip","CompShg",11,11,5,"TA","TA","CBlock",3,3,4,4,6,559,1105,"GasA","Gd","Y",2,1105,1105,1,3,1,3,5,1,6,1957,3,1,308,3,3,"Y",4,2009,8,"Normal",135000
1796,20,6,80,9000,"Pave","IR1","HLS",1,"Inside","Mod","NAmes","Norm","Norm","1Fam","1Story",6,6,1958,1958,"Flat","Tar&Grv",16,16,2,"TA","TA","CBlock",2,3,1,6,6,160,160,"GasA","Fa","Y",1,1142,1142,1,2,1,3,5,1,3,1958,2,1,384,3,3,"Y",4,2009,4,"Normal",113500
1797,50,6,60,8064,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,5,1950,1950,"Gable","CompShg",16,16,4,"TA","TA","CBlock",3,3,2,4,6,174,795,"GasA","Gd","N",1,765,1133,1,3,1,3,5,1,6,1989,3,2,900,3,3,"Y",12,2009,5,"Abnorml",128500
1798,20,6,71,7350,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1958,1958,"Hip","CompShg",4,4,4,"TA","TA","CBlock",3,3,4,6,6,1041,1041,"GasA","Gd","Y",1,1041,1041,1,3,1,3,6,1,2,1958,2,1,294,3,3,"Y",3,2009,5,"Normal",128000
1799,20,6,60,7200,"Pave","Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1952,1952,"Gable","CompShg",9,9,4,"TA","Gd","CBlock",3,2,4,2,3,90,732,"GasA","TA","Y",1,732,732,1,2,1,3,4,1,6,1952,3,1,240,3,3,"Y",9,2009,5,"Normal",118900
1800,80,6,80,8000,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,5,1959,1959,"Gable","CompShg",4,11,4,"TA","TA","CBlock",2,3,2,1,4,339,528,"GasA","TA","Y",1,1183,1183,1,3,1,3,6,1,2,1959,2,1,288,3,3,"Y",7,2009,4,"Normal",138000
1801,50,6,60,10800,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",4,7,1949,1996,"Gable","CompShg",9,9,4,"TA","TA","CBlock",3,3,4,6,6,832,832,"GasA","TA","Y",3,832,1461,2,4,1,3,6,1,6,1949,3,1,384,3,3,"Y",8,2009,10,"Normal",133500
1802,50,6,60,8064,"Pave","Reg","Lvl",1,"Corner","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,7,1948,1994,"Gable","CompShg",9,9,4,"TA","TA","CBlock",3,3,4,5,6,744,864,"GasA","TA","Y",1,1064,1495,1,3,1,3,6,1,6,1994,3,2,576,3,3,"Y",8,2009,5,"Abnorml",135000
1803,60,6,76,7570,"Pave","Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,5,1964,1964,"Gable","CompShg",7,7,2,"TA","TA","CBlock",3,3,4,6,6,780,780,"GasA","TA","Y",1,993,1806,1,4,1,3,8,1,2,1964,3,2,483,3,3,"Y",3,2009,5,"Normal",144750
1804,90,6,75,8604,"Pave","IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","Duplex","SFoyer",5,7,1978,1978,"Gable","CompShg",11,11,2,"TA","Gd","CBlock",2,3,2,1,6,1468,941,"GasA","Gd","Y",1,941,941,1,2,1,2,4,1,2,1978,3,2,564,3,3,"Y",11,2009,4,"Normal",145000
1805,20,6,80,7936,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1963,1963,"Hip","CompShg",7,7,4,"TA","TA","CBlock",3,3,4,3,6,219,1045,"GasA","TA","Y",1,1045,1045,1,3,1,3,6,1,2,1963,2,1,264,3,3,"Y",4,2009,4,"Normal",127000
1806,50,8,68,4080,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",6,8,1935,1998,"Gable","CompShg",16,16,4,"TA","TA","PConc",3,3,4,6,6,901,901,"GasA","Gd","Y",1,861,1378,1,3,1,2,6,1,6,1920,3,1,162,4,4,"P",6,2009,5,"Normal",128900
1807,90,8,57,10307,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","Duplex","2Story",6,5,1910,1950,"Gable","CompShg",16,16,4,"TA","TA","CBlock",3,3,3,5,6,339,972,"GasA","Gd","N",2,972,1944,2,4,2,3,12,1,6,1920,3,2,324,4,3,"N",6,2009,4,"Normal",103500
1808,50,8,90,15660,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,8,1910,2003,"Gable","CompShg",15,15,4,"TA","Gd","CBlock",3,3,4,6,6,240,240,"GasA","TA","Y",1,810,1306,1,3,1,2,6,1,6,1959,3,2,472,4,3,"N",7,2009,4,"Normal",130000
1809,70,8,90,9900,"Pave","Reg","Lvl",1,"Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,8,1910,2002,"Gable","CompShg",15,15,4,"Gd","TA","CBlock",3,3,4,6,6,504,504,"GasA","Ex","Y",1,764,1464,2,3,1,3,7,1,7,2005,4,0,0,6,6,"N",3,2009,9,"Normal",129000
1810,70,8,57,6406,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,6,1939,1950,"Gable","CompShg",16,16,4,"TA","TA","BrkTil",3,3,4,2,6,269,690,"GasA","TA","Y",2,868,1558,1,3,1,3,7,1,6,1939,3,2,400,3,3,"Y",10,2009,4,"Normal",150000
1811,190,8,63,7627,"Pave","Reg","Lvl",1,"Corner","Gtl","OldTown","Artery","Norm","2fmCon","2Story",4,6,1920,1950,"Gable","CompShg",1,1,4,"Fa","TA","BrkTil",4,5,4,6,6,600,600,"GasA","Gd","N",1,1101,1701,2,4,2,4,8,1,7,1974,4,0,0,6,6,"N",10,2009,4,"Normal",94550
1812,50,8,56,10134,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,5,1910,1950,"Gable","CompShg",9,9,4,"TA","TA","BrkTil",4,3,4,6,6,801,801,"GasA","Gd","N",1,801,1447,1,3,1,3,6,1,7,1920,4,0,0,6,6,"N",7,2009,4,"Normal",103000
1813,50,8,50,6000,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,7,1950,1970,"Gable","CompShg",16,16,4,"TA","Ex","CBlock",3,3,4,3,6,384,768,"GasA","TA","Y",2,768,1328,1,3,1,3,6,1,6,1950,3,1,308,3,3,"Y",3,2009,5,"Normal",129500
1814,30,8,62,7404,"Pave","Reg","Lvl",1,"Corner","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,6,1920,1950,"Gable","CompShg",9,9,4,"TA","TA","BrkTil",4,3,4,6,6,861,861,"GasA","TA","Y",1,861,861,1,2,1,3,5,1,6,1920,3,2,288,3,3,"N",11,2009,10,"Normal",80000
1815,30,8,50,5925,"Pave","Reg","Lvl",1,"Corner","Gtl","OldTown","Norm","Norm","1Fam","1Story",2,4,1940,1950,"Gable","CompShg",9,9,4,"TA","Gd","BrkTil",6,6,5,7,7,485,914,"GasA","Fa","N",2,612,612,1,1,1,3,4,1,6,1965,3,1,308,3,4,"N",10,2009,5,"Normal",45000
1816,30,8,60,8520,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,8,1923,1950,"Gable","CompShg",14,14,4,"Gd","TA","PConc",4,3,4,6,6,624,624,"GasA","TA","Y",1,792,792,1,2,1,3,5,1,6,1963,3,1,287,3,3,"Y",2,2009,5,"Normal",99500
1817,70,8,60,9600,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,4,1910,1950,"Gable","CompShg",15,15,4,"Gd","Gd","BrkTil",4,3,4,6,6,677,677,"GasA","TA","Y",1,833,1510,2,3,1,2,7,1,6,1974,3,2,720,3,3,"N",6,2009,4,"Normal",87500
1818,70,8,70,8400,"Pave","Reg","Lvl",1,"Corner","Gtl","OldTown","Artery","Norm","1Fam","2Story",6,7,1900,1950,"Gable","CompShg",14,4,4,"TA","TA","BrkTil",4,2,3,6,6,917,917,"GasA","Gd","Y",2,1090,2007,2,3,1,1,8,1,6,1930,3,1,357,3,3,"Y",6,2009,5,"Normal",160000
1819,70,8,60,3600,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",6,7,1917,2007,"Gable","CompShg",14,14,4,"TA","TA","BrkTil",3,3,4,6,6,624,624,"GasA","Ex","Y",1,664,1288,1,3,1,1,5,1,2,1917,3,1,280,3,3,"N",5,2009,4,"Normal",119000
1820,30,6,152,3300,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,3,1910,1950,"Gable","CompShg",14,14,4,"TA","TA","BrkTil",3,3,4,6,6,624,624,"GasA","Ex","Y",1,816,816,1,2,1,3,5,1,7,2001,4,0,0,6,6,"N",6,2009,4,"Normal",58500
1821,50,8,60,5400,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",6,6,1920,1950,"Gable","CompShg",9,9,4,"Fa","TA","BrkTil",3,3,4,6,6,972,972,"GasA","Ex","Y",1,1044,1480,1,3,1,3,6,1,6,1920,3,1,207,4,3,"Y",9,2009,8,"Family",119000
1822,70,8,60,9720,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",6,7,1910,2002,"Gable","CompShg",9,9,4,"TA","TA","PConc",3,3,4,6,6,741,741,"GasA","Ex","Y",1,780,1521,1,4,1,2,8,1,6,1950,3,3,640,3,3,"Y",9,2009,4,"Normal",146500
1823,30,6,72,9392,"Pave","Reg","Lvl",1,"Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",3,3,1900,1950,"Mansard","CompShg",1,1,4,"TA","Fa","CBlock",4,3,4,6,6,245,245,"GasA","TA","N",1,797,797,1,2,1,3,5,1,7,1958,4,0,0,6,6,"N",9,2009,5,"Abnorml",44000
1824,30,6,85,6615,"Pave","Reg","Lvl",1,"Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",6,6,1923,1950,"Gable","CompShg",9,9,4,"TA","TA","BrkTil",3,3,4,6,6,1022,1022,"GasA","TA","N",2,1432,1432,1,3,1,2,6,1,4,1923,3,1,216,4,3,"Y",9,2009,5,"Normal",149000
1825,70,6,50,4960,"Pave","Reg","Lvl",1,"Inside","Gtl","BrkSide","RRAn","Norm","1Fam","1.5Fin",5,7,1930,1982,"Gable","CompShg",17,15,4,"TA","TA","CBlock",3,3,4,6,6,297,297,"GasA","Ex","Y",1,1001,1654,2,3,1,3,7,1,6,1955,3,1,336,3,3,"N",5,2009,4,"Normal",137000
1826,50,8,60,6000,"Pave","Reg","Lvl",1,"Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,5,1924,1950,"Gable","CompShg",14,14,2,"TA","TA","BrkTil",3,3,4,4,6,248,468,"GasA","Gd","Y",1,822,1142,1,3,1,3,6,1,2,1924,1,1,320,3,3,"Y",6,2009,4,"Normal",93000
1827,30,8,51,6120,"Pave","Reg","Lvl",1,"Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,6,1925,1999,"Gable","CompShg",9,9,4,"TA","TA","BrkTil",3,3,4,6,6,960,960,"GasA","Gd","Y",1,995,995,1,2,1,3,5,1,6,1926,3,1,264,3,3,"Y",3,2009,2,"Abnorml",115000
1828,50,8,51,6120,"Pave","Reg","Lvl",1,"Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,6,1938,1950,"Gable","CompShg",16,16,4,"TA","TA","BrkTil",3,4,4,5,6,679,952,"GasA","TA","Y",2,994,1582,2,3,1,3,6,1,6,1938,3,1,250,4,3,"Y",2,2009,5,"Normal",150000
1829,30,8,50,8635,"Pave","Reg","Lvl",1,"Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,5,1925,1950,"Hip","CompShg",16,16,4,"TA","Fa","BrkTil",3,3,4,5,6,938,1072,"GasA","TA","Y",1,1072,1072,1,2,1,3,5,1,6,1982,3,5,1184,4,3,"P",8,2009,4,"Normal",126500
1830,70,8,57,8094,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",6,6,1915,1950,"Gable","CompShg",9,9,4,"TA","TA","PConc",3,3,4,6,6,1048,1048,"GasA","Gd","Y",2,1048,1768,2,3,1,3,8,1,6,1930,3,2,576,4,4,"Y",6,2009,4,"Normal",155000
1831,70,8,68,9928,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,8,1915,1994,"Gable","CompShg",16,16,4,"TA","Gd","BrkTil",3,3,4,6,6,672,672,"GasA","Fa","Y",1,1272,1944,2,3,1,3,8,3,6,1915,3,1,216,3,3,"N",6,2009,10,"Normal",179900
1832,90,8,50,3000,"Pave","Reg","Bnk",1,"Inside","Gtl","OldTown","Norm","Norm","Duplex","2Story",5,1,1922,1950,"Hip","CompShg",9,9,4,"TA","TA","BrkTil",3,4,4,6,6,1040,1040,"GasA","TA","N",1,1088,2128,2,4,2,3,11,7,7,1957,4,0,0,6,6,"Y",9,2009,4,"Abnorml",62500
1833,70,8,57,6876,"Pave","Reg","Lvl",1,"Inside","Gtl","IDOTRR","Norm","Norm","1Fam","2Story",6,5,1927,1950,"Gable","CompShg",11,11,4,"TA","TA","CBlock",3,4,4,3,6,198,720,"GasA","Fa","Y",1,1146,1930,2,4,1,3,8,1,2,1927,3,1,316,3,3,"Y",8,2009,9,"Normal",149000
1834,70,8,72,5775,"Pave","IR2","Bnk",1,"Corner","Mod","OldTown","Feedr","Norm","1Fam","2Story",6,7,1915,2002,"Gable","CompShg",16,16,4,"TA","TA","BrkTil",3,3,4,6,6,483,483,"GasA","Ex","Y",1,741,1427,1,3,1,2,7,1,2,1915,3,1,379,3,3,"Y",2,2009,4,"Normal",123000
1835,190,8,41,5852,"Pave","IR3","Bnk",1,"Corner","Gtl","OldTown","Feedr","Norm","2fmCon","2.5Unf",7,5,1902,2000,"Gable","CompShg",9,9,5,"TA","Fa","BrkTil",3,4,4,4,6,851,1020,"GasA","TA","N",3,978,1864,2,6,1,3,9,1,7,1969,4,0,0,6,6,"N",5,2009,4,"Normal",97500
1836,50,8,60,5160,"Pave","Reg","Lvl",1,"Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",6,6,1927,1950,"Gable","CompShg",9,9,4,"TA","Fa","BrkTil",3,3,4,6,6,1204,1204,"GasA","TA","Y",2,1204,1666,1,3,1,3,4,1,6,1927,3,1,384,4,3,"Y",8,2009,5,"Normal",135000
1837,85,8,86,5160,"Pave","Reg","Lvl",1,"Inside","Gtl","IDOTRR","Norm","Norm","1Fam","SFoyer",4,6,1923,1950,"Hip","CompShg",9,9,4,"TA","Gd","PConc",2,4,2,3,4,46,858,"GasA","TA","Y",1,892,892,1,1,1,2,5,3,7,1977,4,0,0,6,6,"N",7,2009,5,"Abnorml",70000
1838,190,8,60,10320,"Pave","Reg","Bnk",1,"Inside","Gtl","IDOTRR","Artery","Norm","2fmCon","2Story",6,7,1915,1965,"Gable","CompShg",9,9,4,"TA","Gd","CBlock",3,3,4,4,2,160,698,"GasA","Ex","Y",3,754,1403,1,3,1,3,7,1,6,1915,3,1,308,3,3,"Y",2,2009,8,"Normal",116000
1839,20,6,50,4280,"Pave","IR1","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",4,9,1946,2001,"Gable","CompShg",9,9,4,"TA","Gd","CBlock",4,3,4,6,6,560,560,"GasA","Ex","Y",2,704,704,1,2,1,4,4,1,5,1946,3,1,220,3,3,"Y",9,2009,2,"Normal",88750
1840,90,6,60,10800,"Pave","Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story",5,5,1987,1988,"Gable","CompShg",11,11,4,"TA","Gd","CBlock",2,2,1,1,6,222,1200,"GasA","TA","Y",1,1200,1200,3,3,1,3,5,1,7,1970,4,0,0,6,6,"Y",3,2009,4,"Alloca",179000
1841,90,6,50,10547,"Pave","IR1","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","Duplex","SFoyer",5,5,1978,1978,"Gable","CompShg",11,11,4,"TA","TA","PConc",2,2,1,1,6,336,1152,"GasA","TA","Y",1,1152,1152,2,2,2,3,6,1,6,1960,3,1,252,3,4,"N",7,2009,4,"Normal",159900
1842,50,6,60,9780,"Pave","Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,3,1934,1950,"Gable","CompShg",9,9,4,"TA","TA","PConc",3,3,4,6,6,585,585,"GasA","TA","N",2,687,1112,2,4,1,3,6,1,6,1934,3,1,226,5,5,"N",3,2009,9,"Normal",63000
1843,20,6,75,11625,"Pave","Reg","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,1967,1967,"Hip","CompShg",7,7,2,"TA","TA","CBlock",3,3,4,3,6,525,1052,"GasA","TA","Y",1,1052,1052,1,3,1,3,6,1,2,1984,1,1,668,3,3,"Y",4,2009,5,"Abnorml",113500
1844,85,6,65,8014,"Pave","IR1","Lvl",1,"CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","SFoyer",6,5,1978,1978,"Gable","CompShg",11,7,2,"TA","TA","CBlock",2,3,1,1,6,216,456,"GasA","TA","Y",1,1034,1034,1,3,1,3,5,1,3,1978,1,2,504,3,3,"Y",6,2009,9,"Normal",149900
1845,80,6,88,15400,"Pave","Reg","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",5,5,1961,1961,"Hip","CompShg",7,7,4,"TA","TA","CBlock",3,2,4,6,6,552,552,"GasA","TA","Y",1,904,1774,2,4,1,3,8,1,2,1961,3,1,384,3,3,"Y",7,2009,4,"Normal",165000
1846,80,6,88,15312,"Pave","Reg","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",6,5,1960,1960,"Hip","CompShg",16,16,2,"TA","TA","CBlock",3,3,2,3,6,550,1138,"GasA","Ex","Y",1,1138,1138,1,3,1,3,6,1,2,1960,2,2,480,3,3,"Y",3,2009,5,"Normal",148000
1847,80,6,90,15584,"Pave","Reg","Lvl",1,"Inside","Gtl","ClearCr","Norm","Norm","1Fam","SLvl",5,5,1956,1956,"Hip","CompShg",16,16,2,"TA","TA","CBlock",3,3,3,6,6,825,825,"GasA","Ex","Y",1,2071,2071,1,4,1,3,9,1,2,1956,3,1,336,3,3,"Y",10,2009,4,"Normal",165000
1848,20,6,50,9000,"Pave","Reg","Lvl",1,"Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story",2,2,1947,1950,"Gable","CompShg",16,16,4,"TA","TA","Slab",6,6,5,7,7,662,975,"GasA","Fa","N",1,660,660,1,2,1,4,5,3,7,2004,4,0,0,6,6,"N",6,2009,4,"Normal",63900
1849,20,6,60,15635,"Pave","IR1","Lvl",1,"CulDSac","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1954,1954,"Gable","CompShg",15,15,4,"TA","TA","CBlock",6,6,5,7,7,624,1168,"GasA","TA","Y",1,1383,1383,1,2,1,3,6,4,2,1980,3,2,498,4,3,"Y",10,2009,4,"Normal",122000
1850,20,6,68,9571,"Pave","Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,5,1956,1956,"Hip","CompShg",9,9,4,"TA","TA","CBlock",3,3,4,4,6,816,1073,"GasA","TA","Y",2,1073,1073,1,2,1,3,5,1,2,1956,3,1,340,3,3,"Y",2,2009,4,"Normal",121500
1851,60,6,50,9350,"Pave","Reg","Bnk",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","2Story",6,7,1946,1950,"Hip","CompShg",9,9,4,"TA","TA","CBlock",3,3,4,3,6,405,747,"GasA","Ex","Y",1,892,1639,1,3,1,2,6,1,6,1946,3,1,240,3,3,"Y",7,2009,9,"Normal",154400
1852,20,6,62,7440,"Pave","Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,6,1954,1954,"Gable","CompShg",16,16,4,"TA","TA","CBlock",2,3,4,3,6,916,1089,"GasW","TA","Y",1,1089,1089,1,3,1,3,5,1,6,1954,2,1,252,3,3,"P",9,2009,4,"Normal",125000
1853,120,6,42,4235,"Pave","Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","TwnhsE","1Story",5,5,1984,1984,"Gable","CompShg",7,7,2,"Gd","TA","CBlock",2,3,3,1,2,104,1049,"GasA","TA","Y",1,1049,1049,2,2,1,2,5,1,2,1984,1,1,266,3,3,"Y",2,2009,4,"Normal",139500
1854,80,6,74,10778,"Pave","IR1","Lvl",1,"Inside","Gtl","SawyerW","Feedr","Norm","1Fam","SLvl",7,6,1990,1991,"Gable","CompShg",7,7,4,"Gd","TA","PConc",2,3,4,1,2,308,1054,"GasA","Gd","Y",1,1061,1061,1,1,1,2,4,1,2,1990,3,2,462,3,3,"Y",7,2009,4,"Normal",162000
1855,80,6,66,19255,"Pave","IR1","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","SLvl",6,5,1983,1983,"Gable","CompShg",16,16,2,"Gd","TA","CBlock",2,3,2,4,1,1035,520,"GasA","Gd","Y",1,1338,1338,1,2,1,2,5,3,2,1983,3,2,576,3,3,"Y",9,2009,4,"Normal",156500
1856,60,6,85,10560,"Pave","Reg","Lvl",1,"Corner","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1993,1994,"Gable","CompShg",15,15,4,"Gd","Gd","PConc",2,2,4,1,6,605,1079,"GasA","Ex","Y",1,1079,1879,2,3,1,2,8,1,2,1993,2,2,473,3,3,"Y",8,2009,5,"Normal",239900
