"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
1522,20,"RL",80,10032,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1959,1959,"Gable","CompShg","Wd Sdng","Wd Sdng","Stone",432,"TA","TA","CBlock","TA","TA","No","Rec",734,"Unf",NA,510,1244,"GasA","Ex","Y","SBrkr",1580,NA,NA,1580,1,NA,1,1,3,1,"TA",6,"Typ",2,"Gd","Attchd",1956,"Unf",2,440,"TA","TA","Y",NA,28,NA,NA,160,NA,NA,"GdWo",NA,NA,6,2010,"WD","Normal",159500
1523,50,"RL",60,8382,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",4,5,1956,1956,"Gable","CompShg","MetalSd","MetalSd","None",NA,"TA","TA","CBlock","TA","TA","No","Unf",NA,"Unf",NA,832,832,"GasA","TA","Y","FuseA",832,505,NA,1337,NA,NA,1,NA,3,1,"TA",5,"Typ",NA,NA,"Attchd",1956,"Unf",1,263,"TA","TA","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2010,"WD","Normal",108000
1524,20,"RL",60,10950,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1952,1952,"Gable","CompShg","WdShing","Wd Shng","None",NA,"TA","TA","CBlock","TA","TA","No","BLQ",339,"Unf",NA,525,864,"GasA","TA","Y","SBrkr",1064,NA,NA,1064,NA,1,1,NA,2,1,"Fa",4,"Typ",NA,NA,"Detchd",1952,"Unf",1,318,"TA","TA","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2010,"WD","Normal",135000
1525,20,"RL",119,10895,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1955,1955,"Gable","CompShg","MetalSd","MetalSd","None",NA,"TA","Gd","CBlock","TA","TA","No","Rec",648,"Unf",NA,324,972,"GasA","TA","Y","SBrkr",972,NA,NA,972,NA,NA,1,NA,3,1,"TA",5,"Typ",NA,NA,"Attchd",1955,"Unf",1,305,"TA","TA","Y",NA,NA,205,NA,NA,NA,NA,"GdWo",NA,NA,6,2010,"WD","Normal",122500
1526,190,"RL",70,13587,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","2fmCon","1Story",5,5,1958,1958,"Gable","CompShg","MetalSd","MetalSd","None",NA,"TA","TA","CBlock","TA","TA","Av","Rec",532,"Unf",NA,456,988,"GasA","TA","Y","SBrkr",988,NA,NA,988,1,NA,1,NA,2,1,"TA",5,"Typ",NA,NA,"Attchd",1958,"Unf",1,264,"TA","TA","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2010,"WD","Abnorml",119000
1527,30,"RL",65,7898,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,7,1920,1994,"Gable","CompShg","MetalSd","MetalSd","None",NA,"TA","TA","BrkTil","TA","TA","No","Unf",NA,"Unf",NA,576,576,"GasA","Gd","Y","SBrkr",985,NA,NA,985,NA,1,1,NA,2,1,"TA",4,"Typ",NA,NA,"Detchd",1989,"Unf",2,676,"TA","TA","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2010,"WD","Normal",105000
1528,50,"RL",60,8064,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,8,1948,2004,"Gable","CompShg","WdShing","Wd Shng","None",NA,"TA","TA","CBlock","TA","TA","No","ALQ",481,"Rec",174,161,816,"GasA","TA","Y","SBrkr",816,408,NA,1224,1,NA,1,NA,3,1,"TA",5,"Typ",NA,NA,"Detchd",1950,"Unf",1,280,"TA","TA","Y",414,NA,NA,NA,NA,NA,NA,"GdWo",NA,NA,5,2010,"WD","Normal",132000
1529,20,"RL",81,7635,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1960,1960,"Gable","CompShg","BrkFace","Wd Sdng","None",NA,"TA","TA","CBlock","TA","TA","No","Rec",588,"LwQ",350,237,1175,"GasA","Ex","Y","SBrkr",1175,NA,NA,1175,NA,NA,1,1,3,1,"TA",6,"Typ",NA,NA,"Detchd",1960,"RFn",2,484,"TA","TA","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2010,"WD","Normal",148000
1530,20,"RL",80,9760,"Pave",NA,"Reg","Lvl","AllPub","Inside","Mod","NAmes","Norm","Norm","1Fam","1Story",6,7,1963,1984,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",218,"TA","TA","CBlock","TA","TA","Gd","BLQ",717,"LwQ",263,415,1395,"GasA","TA","Y","SBrkr",1395,NA,NA,1395,1,NA,1,NA,2,1,"TA",7,"Min1",1,"TA","Attchd",1963,"RFn",2,440,"TA","TA","Y",657,NA,113,NA,240,NA,NA,NA,NA,NA,5,2010,"WD","Normal",192000
1531,50,"RM",60,4800,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",4,5,1900,1954,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",771,"TA","TA","PConc","TA","TA","No","ALQ",48,"Unf",NA,661,709,"GasA","TA","Y","SBrkr",1157,687,NA,1844,1,NA,1,NA,3,1,"TA",9,"Min2",2,"Gd","Basment",1900,"Unf",1,240,"TA","TA","Y",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2010,"COD","Abnorml",80400
1532,30,"RM",56,4485,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story",5,7,1920,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",NA,"TA","TA","PConc","TA","TA","No","BLQ",579,"Unf",NA,357,936,"GasA","TA","Y","SBrkr",936,NA,NA,936,1,NA,1,NA,2,1,"TA",5,"Typ",1,"Gd",NA,NA,NA,NA,NA,NA,NA,"P",51,NA,135,NA,NA,NA,NA,"MnPrv",NA,NA,5,2010,"WD","Normal",109500
1533,20,"RM",69,5805,"Pave","Grvl","Reg","Bnk","AllPub","Inside","Mod","OldTown","Norm","Norm","1Fam","1Story",5,7,1957,1957,"Hip","CompShg","MetalSd","MetalSd","None",NA,"TA","TA","CBlock","TA","TA","Mn","BLQ",274,"Rec",1073,NA,1347,"GasA","Gd","Y","SBrkr",1347,NA,NA,1347,1,1,1,NA,3,1,"Gd",6,"Typ",NA,NA,"Detchd",1957,"Unf",2,551,"TA","TA","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2010,"WD","Normal",143000
1534,45,"RM",50,6900,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",6,7,1938,2000,"Gable","CompShg","MetalSd","MetalSd","None",NA,"TA","TA","PConc","Gd","TA","No","Unf",NA,"Unf",NA,827,827,"GasA","Gd","Y","SBrkr",827,424,NA,1251,NA,NA,1,NA,3,1,"Fa",6,"Typ",NA,NA,"Detchd",1938,"Unf",1,240,"Fa","TA","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2010,"WD","Normal",119000
1535,50,"RM",69,11851,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",5,7,1948,2009,"Gable","CompShg","VinylSd","VinylSd","None",NA,"TA","Gd","BrkTil","TA","TA","No","BLQ",780,"Unf",NA,247,1027,"GasA","Ex","Y","SBrkr",1027,606,NA,1633,NA,NA,1,NA,3,1,"Gd",7,"Typ",1,"Gd","Detchd",1948,"Unf",1,240,"TA","TA","Y",NA,100,126,NA,NA,NA,NA,NA,NA,NA,6,2010,"WD","Normal",129000
1536,50,"RM",NA,8239,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",5,6,1920,1962,"Gable","CompShg","MetalSd","MetalSd","None",NA,"TA","TA","BrkTil","TA","TA","No","Rec",176,"Unf",NA,832,1008,"GasA","TA","Y","SBrkr",1060,185,NA,1245,NA,NA,1,NA,3,1,"TA",6,"Typ",NA,NA,"Detchd",1962,"Unf",1,315,"TA","TA","Y",NA,NA,334,NA,NA,NA,NA,NA,NA,NA,3,2010,"WD","Normal",100000
1537,30,"RM",68,9656,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",2,2,1923,1970,"Gable","CompShg","AsbShng","AsbShng","None",NA,"TA","Fa","BrkTil","Fa","Fa","No","Unf",NA,"Unf",NA,678,678,"GasA","TA","N","SBrkr",832,NA,NA,832,NA,NA,1,NA,2,1,"TA",5,"Typ",1,"Gd","Detchd",1928,"Unf",2,780,"Fa","Fa","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2010,"WD","Abnorml",12789
1538,70,"RM",60,9600,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",8,9,1900,2003,"Gable","CompShg","Wd Sdng","Wd Sdng","None",NA,"Gd","Gd","BrkTil","TA","TA","No","Unf",NA,"Unf",NA,930,930,"GasW","TA","N","SBrkr",930,636,NA,1566,NA,NA,2,NA,3,1,"Gd",7,"Typ",NA,NA,"Detchd",1930,"Unf",1,288,"TA","TA","Y",54,228,246,NA,NA,NA,NA,NA,NA,NA,4,2010,"WD","Abnorml",150000
1539,70,"RM",50,9000,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",8,9,1890,2002,"Gable","CompShg","Wd Sdng","Wd Sdng","None",NA,"Gd","Gd","Stone","Fa","Fa","No","Unf",NA,"Unf",NA,346,346,"GasA","Ex","Y","SBrkr",1157,1111,NA,2268,NA,NA,3,NA,3,1,"Gd",7,"Typ",NA,NA,"Detchd",2003,"Unf",2,624,"TA","TA","N",NA,108,NA,NA,NA,NA,NA,NA,NA,NA,4,2010,"WD","Normal",240000
1540,190,"RM",100,9045,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2Story",5,3,1910,1950,"Gable","CompShg","MetalSd","MetalSd","None",NA,"TA","Fa","BrkTil","TA","TA","Mn","Unf",NA,"Unf",NA,840,840,"Grav","Fa","N","FuseF",1128,1128,NA,2256,NA,NA,2,NA,4,2,"Fa",12,"Typ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,18,18,NA,NA,NA,NA,NA,NA,NA,6,2010,"WD","Abnorml",76500
1541,70,"RM",60,10560,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",6,7,1922,1994,"Gable","CompShg","Wd Sdng","Wd Sdng","None",NA,"TA","TA","CBlock","Fa","TA","No","Rec",283,"Unf",NA,455,738,"GasA","Ex","Y","SBrkr",868,602,NA,1470,NA,NA,1,1,2,1,"TA",6,"Min1",NA,NA,"Detchd",1970,"Unf",2,624,"TA","TA","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2010,"WD","Normal",140750
1542,50,"RM",53,5830,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Feedr","Feedr","1Fam","1.5Fin",5,6,1950,1997,"Gable","CompShg","MetalSd","MetalSd","None",NA,"TA","Gd","CBlock","TA","TA","No","Rec",788,"Unf",NA,200,988,"GasA","Ex","Y","SBrkr",1030,582,NA,1612,NA,NA,1,1,3,1,"TA",7,"Typ",NA,NA,"Detchd",1950,"Unf",1,363,"TA","TA","Y",NA,NA,NA,NA,NA,NA,NA,"MnPrv",NA,NA,3,2010,"WD","Normal",128500
1543,75,"RL",NA,7793,"Pave",NA,"IR1","Bnk","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","2.5Unf",7,7,1922,2005,"Gable","CompShg","Wd Sdng","Wd Sdng","None",NA,"TA","TA","BrkTil","Gd","TA","No","BLQ",474,"Unf",NA,634,1108,"GasA","TA","N","FuseA",1160,908,NA,2068,NA,NA,1,1,3,1,"Gd",8,"Typ",1,"Gd","Detchd",1928,"Unf",1,315,"TA","TA","Y",NA,NA,60,NA,NA,NA,NA,NA,NA,NA,5,2010,"WD","Normal",209500
1544,30,"RM",50,5000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Feedr","Norm","1Fam","1Story",4,7,1925,1950,"Gable","CompShg","MetalSd","MetalSd","None",NA,"TA","TA","BrkTil","TA","TA","No","Rec",188,"Unf",NA,577,765,"GasA","TA","N","FuseF",765,NA,NA,765,1,NA,1,NA,2,1,"Gd",4,"Typ",NA,NA,"Detchd",1926,"Unf",1,200,"Fa","TA","P",135,NA,41,NA,NA,NA,NA,"MnPrv",NA,NA,4,2010,"WD","Normal",87000
1545,50,"RM",50,6000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,7,1939,1950,"Gable","CompShg","MetalSd","MetalSd","None",NA,"TA","TA","BrkTil","TA","Gd","No","BLQ",452,"LwQ",12,144,608,"GasA","TA","Y","SBrkr",608,524,NA,1132,1,NA,1,NA,2,1,"TA",5,"Typ",NA,NA,"Detchd",1939,"Unf",1,240,"TA","TA","Y",NA,NA,128,NA,NA,NA,NA,"MnPrv",NA,NA,4,2010,"WD","Abnorml",134000
1546,50,"RM",50,6000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",NA,"TA","Gd","CBlock","TA","TA","No","LwQ",264,"Unf",NA,308,572,"GasA","Ex","Y","FuseA",848,348,NA,1196,NA,1,1,1,3,1,"TA",6,"Typ",2,"Gd","Detchd",1973,"Unf",2,576,"TA","TA","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2010,"WD","Normal",128000
1547,50,"RM",53,6360,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Feedr","Norm","1Fam","1.5Fin",5,6,1942,1950,"Gable","CompShg","MetalSd","MetalSd","Stone",300,"TA","TA","CBlock","TA","TA","No","Rec",360,"LwQ",159,316,835,"GasA","TA","Y","FuseA",955,498,NA,1453,NA,NA,1,1,3,1,"Gd",7,"Min2",2,"Fa","Detchd",1942,"Unf",1,240,"TA","TA","Y",NA,NA,35,NA,148,NA,NA,NA,NA,NA,3,2010,"WD","Normal",132000
1548,50,"RM",50,6000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,7,1948,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",NA,"TA","TA","CBlock","TA","TA","No","Rec",300,"Unf",NA,480,780,"GasA","TA","Y","SBrkr",780,636,NA,1416,NA,NA,1,1,3,1,"TA",6,"Typ",NA,NA,"Detchd",1948,"Unf",1,312,"TA","TA","P",221,NA,48,NA,NA,NA,NA,NA,NA,NA,3,2010,"WD","Normal",139900
1549,50,"RM",52,6240,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,7,1936,1980,"Gable","CompShg","VinylSd","VinylSd","None",NA,"TA","TA","CBlock","TA","Fa","No","Rec",276,"Unf",NA,252,528,"GasA","Gd","Y","SBrkr",548,492,NA,1040,NA,NA,1,NA,2,1,"TA",5,"Typ",NA,NA,"Detchd",1979,"Fin",2,624,"TA","TA","P",306,NA,32,NA,NA,NA,NA,NA,NA,NA,5,2010,"WD","Normal",123900
1550,50,"RM",52,6240,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,5,1930,1950,"Gable","CompShg","MetalSd","MetalSd","None",NA,"TA","TA","BrkTil","TA","TA","No","LwQ",448,"Unf",NA,480,928,"GasA","TA","Y","FuseF",928,608,NA,1536,NA,NA,2,NA,4,1,"TA",7,"Typ",1,"Gd","Detchd",1930,"Unf",2,480,"TA","TA","Y",NA,10,NA,NA,NA,NA,NA,"MnPrv",NA,NA,3,2010,"WD","Normal",138400
1551,30,"RM",51,6120,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story",6,5,1923,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",NA,"TA","TA","BrkTil","Fa","Fa","No","ALQ",960,"Unf",NA,164,1124,"GasA","TA","Y","SBrkr",1068,NA,NA,1068,1,NA,1,NA,2,1,"TA",5,"Typ",1,"Gd","Detchd",1923,"Unf",1,288,"TA","TA","Y",NA,NA,128,NA,NA,NA,NA,NA,NA,NA,3,2010,"WD","Normal",109500
1552,50,"RM",57,8094,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",4,5,1915,1950,"Gable","CompShg","MetalSd","MetalSd","None",NA,"TA","Fa","CBlock","TA","TA","No","Unf",NA,"Unf",NA,888,888,"GasA","Ex","Y","SBrkr",888,1074,NA,1962,NA,NA,1,1,4,1,"TA",9,"Typ",1,"TA","Detchd",1915,"Unf",2,572,"TA","TA","Y",160,NA,364,NA,NA,NA,NA,"GdPrv",NA,NA,6,2010,"WD","Normal",149500
1553,70,"RM",60,12900,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",6,8,1912,2009,"Gable","CompShg","Wd Sdng","Wd Sdng","None",NA,"Gd","Gd","PConc","TA","TA","No","Unf",NA,"Unf",NA,780,780,"GasA","Ex","Y","SBrkr",780,780,NA,1560,NA,NA,1,1,3,1,"Gd",7,"Typ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",344,NA,NA,NA,168,NA,NA,NA,NA,NA,5,2010,"WD","Normal",159900
1554,70,"RM",52,3068,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",6,8,1920,1993,"Gable","CompShg","VinylSd","VinylSd","None",NA,"TA","Gd","BrkTil","TA","TA","No","Unf",NA,"Unf",NA,662,662,"GasA","Ex","Y","SBrkr",662,662,NA,1324,NA,1,1,NA,3,1,"TA",6,"Typ",NA,NA,"Detchd",1920,"Unf",1,180,"TA","TA","Y",NA,NA,112,NA,NA,NA,NA,"GdPrv",NA,NA,2,2010,"WD","Normal",122000
1555,20,"RL",100,15263,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","ClearCr","Feedr","Norm","1Fam","1Story",5,5,1959,1959,"Gable","CompShg","HdBoard","HdBoard","BrkFace",90,"TA","TA","CBlock","Gd","TA","No","Rec",766,"Unf",NA,656,1422,"GasA","Gd","Y","SBrkr",1675,NA,NA,1675,NA,NA,2,NA,3,1,"TA",8,"Typ",2,"Gd","Attchd",1959,"Unf",1,365,"TA","TA","Y",NA,132,NA,NA,NA,NA,NA,NA,NA,NA,5,2010,"WD","Normal",173000
1556,50,"RL",72,10632,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin",5,3,1917,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",NA,"TA","TA","BrkTil","Gd","Fa","No","Unf",NA,"Unf",NA,689,689,"GasA","Gd","N","SBrkr",725,499,NA,1224,NA,NA,1,1,3,1,NA,6,"Mod",NA,NA,"Detchd",1917,"Unf",1,180,"Fa","Fa","N",NA,NA,248,NA,NA,NA,NA,NA,NA,NA,1,2010,"COD","Normal",107500
1557,190,"RL",60,9900,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","2fmCon","1.5Fin",5,4,1915,1950,"Gable","CompShg","Wd Sdng","Wd Shng","None",NA,"Fa","Fa","BrkTil","TA","TA","No","Rec",1026,"Unf",NA,186,1212,"GasA","TA","N","SBrkr",1212,180,NA,1392,1,NA,1,NA,3,1,"TA",6,"Typ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,168,NA,NA,NA,NA,NA,NA,NA,2,2010,"ConLD","Normal",100000
1558,50,"RL",65,6001,"Pave",NA,"IR1","Bnk","AllPub","Inside","Mod","SWISU","Norm","Norm","1Fam","1.5Fin",6,5,1940,1950,"Gable","CompShg","VinylSd","VinylSd","None",NA,"TA","TA","CBlock","Fa","TA","No","LwQ",368,"Unf",NA,232,600,"GasA","Ex","N","SBrkr",600,319,NA,919,NA,NA,1,NA,3,1,"TA",5,"Typ",NA,NA,"Detchd",1940,"Unf",1,231,"TA","TA","Y",NA,NA,45,NA,NA,NA,NA,"MnPrv",NA,NA,3,2010,"WD","Normal",95000
1559,70,"C (all)",NA,6449,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","2Story",4,1,1907,1950,"Gambrel","CompShg","Wd Sdng","Stucco","None",NA,"TA","TA","CBlock","TA","TA","No","Rec",73,"Unf",NA,634,707,"GasW","TA","N","SBrkr",942,942,NA,1884,NA,NA,1,1,4,1,"TA",7,"Typ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,239,NA,NA,NA,NA,NA,NA,NA,3,2010,"WD","Abnorml",93369
1560,190,"RH",60,6048,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","SWISU","Artery","Norm","2fmCon","1.5Fin",5,7,1910,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",NA,"TA","Gd","BrkTil","TA","TA","Mn","LwQ",736,"Unf",NA,120,856,"GasA","Gd","Y","SBrkr",936,744,NA,1680,1,NA,2,NA,2,2,"TA",7,"Typ",1,"Gd","Detchd",1910,"Unf",2,450,"TA","Fa","P",56,144,NA,NA,NA,NA,NA,NA,NA,NA,6,2010,"COD","Normal",114900
1561,90,"RL",72,10773,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","1Story",4,3,1967,1967,"Gable","Tar&Grv","Plywood","Plywood","BrkFace",72,"Fa","Fa","CBlock","TA","TA","No","ALQ",704,"Unf",NA,1128,1832,"GasA","TA","N","SBrkr",1832,NA,NA,1832,2,NA,2,NA,4,2,"TA",8,"Typ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,58,NA,NA,NA,NA,NA,NA,NA,NA,5,2010,"WD","Normal",136000
1562,20,"RL",65,7800,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,7,1966,2008,"Hip","CompShg","HdBoard","HdBoard","BrkFace",47,"TA","TA","CBlock","TA","TA","Mn","BLQ",240,"Rec",474,150,864,"GasA","Ex","Y","SBrkr",892,NA,NA,892,1,NA,1,NA,3,1,"Gd",5,"Typ",NA,NA,"Detchd",1966,"Unf",1,416,"TA","TA","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2010,"WD","Normal",137900
1563,20,"RL",65,7832,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1968,1968,"Hip","CompShg","HdBoard","HdBoard","None",NA,"TA","TA","CBlock","TA","TA","No","GLQ",775,"Unf",NA,89,864,"GasA","Ex","Y","SBrkr",864,NA,NA,864,1,NA,1,NA,2,1,"TA",4,"Typ",NA,NA,"Detchd",1969,"Unf",1,280,"TA","TA","Y",226,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2010,"WD","Normal",137250
1564,90,"RL",NA,7424,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","SFoyer",5,5,1978,1978,"Gable","CompShg","Plywood","Plywood","None",NA,"TA","TA","CBlock","Gd","TA","Av","GLQ",1319,"Unf",NA,NA,1319,"GasA","TA","Y","SBrkr",1373,NA,NA,1373,1,NA,1,NA,3,1,"TA",5,"Typ",2,"TA","Attchd",1978,"Fin",2,591,"TA","TA","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2010,"WD","Normal",160250
1565,60,"RL",86,11227,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","2Story",5,5,1968,1968,"Gable","CompShg","HdBoard","HdBoard","None",NA,"TA","Gd","CBlock","TA","Gd","No","Rec",267,"ALQ",453,NA,720,"GasA","Ex","Y","SBrkr",720,720,NA,1440,NA,NA,1,1,4,1,"TA",7,"Typ",2,"TA","Attchd",1968,"Unf",2,480,"TA","TA","Y",192,38,NA,NA,NA,NA,NA,"MnPrv",NA,NA,3,2010,"WD","Normal",163000
1566,20,"RL",NA,20062,"Pave",NA,"IR1","Low","AllPub","Inside","Mod","ClearCr","Norm","Norm","1Fam","1Story",7,7,1977,2001,"Hip","CompShg","Wd Sdng","Wd Sdng","None",NA,"Gd","Gd","CBlock","Gd","TA","Gd","ALQ",1092,"Unf",NA,328,1420,"GasA","Gd","Y","SBrkr",1483,NA,NA,1483,1,NA,1,1,1,1,"TA",4,"Typ",2,"TA","Attchd",1977,"RFn",2,690,"TA","TA","Y",496,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2010,"WD","Normal",270000
1567,30,"RL",94,9259,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",4,4,1927,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",NA,"TA","TA","BrkTil","Fa","TA","No","Unf",NA,"Unf",NA,660,660,"GasA","TA","N","SBrkr",756,NA,NA,756,NA,NA,1,NA,2,1,"TA",4,"Typ",NA,NA,"Detchd",1945,"Unf",2,440,"TA","TA","N",80,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2010,"WD","Normal",85000
1568,60,"RL",NA,17082,"Pave",NA,"IR1","Low","AllPub","CulDSac","Mod","ClearCr","Norm","Norm","1Fam","2Story",6,5,1978,1992,"Gable","CompShg","VinylSd","VinylSd","BrkFace",288,"TA","TA","PConc","Gd","TA","Av","ALQ",964,"Unf",NA,153,1117,"GasA","Ex","Y","SBrkr",1117,864,NA,1981,1,NA,2,1,4,1,"Gd",8,"Typ",1,"TA","Attchd",1978,"Fin",2,522,"TA","TA","Y",336,104,NA,NA,NA,NA,NA,NA,NA,NA,5,2010,"WD","Normal",230000
