"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
788,60,6,76,10142,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg",15,15,4,170,"Gd","TA","PConc",2,3,4,1,656,6,0,300,956,"GasA","Ex","Y",1,956,1128,528,2084,1,0,2,1,4,1,2,8,1,0,6,4,2004,2,2,618,3,3,"Y",0,45,0,0,0,0,5,5,6,0,1,2010,4,"Normal",233000
789,20,8,50,6000,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,7,1954,2000,"Gable","CompShg",9,9,4,380,"TA","TA","CBlock",3,3,4,6,439,6,0,901,901,"GasA","Ex","Y",1,901,546,390,901,0,0,1,0,2,1,3,4,1,0,6,6,1954,3,1,281,4,3,"Y",0,0,0,0,0,0,5,5,6,0,8,2008,5,"Normal",107900
790,60,6,48,12205,"Pave",1,"IR1","Low",1,"Inside","Gtl","ClearCr","Norm","Norm","1Fam","2Story",6,8,1966,2007,"Gable","CompShg",7,7,2,157,"TA","TA","CBlock",3,4,1,5,568,6,0,264,832,"GasA","Gd","Y",1,976,1111,392,2087,0,0,2,1,5,1,2,9,1,0,6,2,1966,1,2,444,3,3,"Y",133,168,0,0,0,0,5,5,6,0,7,2007,7,"Normal",187500
791,120,6,43,3182,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2005,2006,"Gable","CompShg",15,15,2,11,"Gd","TA","PConc",2,3,4,1,16,6,0,1129,1145,"GasA","Ex","Y",1,1145,560,120,1145,0,0,2,0,2,1,2,5,1,1,2,2,2005,1,2,397,3,3,"Y",100,16,0,0,0,0,5,5,6,0,9,2009,4,"Normal",160200
792,80,6,50,11333,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",6,5,1976,1976,"Gable","CompShg",7,7,4,200,"TA","TA","PConc",2,3,2,2,539,6,0,490,1029,"GasA","TA","Y",1,1062,550,80,1062,1,0,1,0,3,1,3,5,1,2,3,2,1976,2,2,539,3,3,"Y",120,0,0,0,0,0,5,5,6,0,5,2007,9,"Normal",146800
793,60,6,92,9920,"Pave",2,"IR1","Lvl",1,"CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1996,1997,"Gable","CompShg",9,9,4,200,"Gd","TA","PConc",2,3,2,1,862,6,0,255,1117,"GasA","Ex","Y",1,1127,886,572,2013,1,0,2,1,3,1,3,8,1,1,3,2,1997,3,2,455,3,3,"Y",180,130,0,0,0,0,5,5,6,0,6,2007,4,"Normal",269790
794,20,6,76,9158,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg",6,11,5,140,"Gd","TA","PConc",2,3,2,6,624,6,0,1496,1496,"GasA","Ex","Y",1,1496,850,144,1496,0,0,2,0,3,1,2,7,1,0,6,2,2007,1,2,474,3,3,"Y",168,130,0,0,0,0,5,5,6,0,6,2007,4,"Partial",225000
795,60,6,42,10832,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1994,1996,"Gable","CompShg",9,9,4,318,"Gd","TA","PConc",2,3,4,6,276,6,0,712,712,"GasA","Ex","Y",1,1086,809,697,1895,0,0,2,1,3,1,2,7,1,1,3,2,1994,1,2,409,3,3,"Y",143,46,0,0,0,0,5,5,4,500,10,2008,4,"Normal",194500
796,60,6,70,8400,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,6,1980,1981,"Gable","CompShg",7,7,2,130,"TA","TA","CBlock",2,3,4,6,662,6,0,650,650,"GasA","TA","Y",1,888,676,697,1564,0,0,2,1,3,1,3,7,1,1,3,2,1980,3,2,476,3,3,"Y",0,50,0,0,204,0,5,2,6,0,4,2010,4,"Normal",171000
797,20,6,71,8197,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",6,5,1977,1977,"Gable","CompShg",11,11,2,148,"TA","TA","CBlock",3,3,4,6,119,6,0,660,660,"GasA","Ex","Y",1,1285,804,80,1285,0,0,1,1,3,1,3,7,1,1,3,2,1977,2,2,528,3,3,"Y",138,0,0,0,0,0,5,2,6,0,4,2007,4,"Normal",143500
798,20,6,57,7677,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1953,1953,"Gable","CompShg",15,15,4,340,"TA","TA","CBlock",3,3,4,3,570,6,0,203,773,"GasA","Gd","Y",1,773,662,1064,773,0,0,1,0,2,1,3,4,1,0,6,2,1953,3,1,240,3,3,"Y",0,0,0,0,0,0,5,5,6,0,4,2008,9,"Abnorml",110000
799,60,6,104,13518,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2008,2009,"Hip","CompShg",15,15,5,860,"Ex","TA","PConc",1,3,4,6,455,6,0,1926,1926,"GasA","Ex","Y",1,1966,1174,360,3140,0,0,3,1,4,1,1,11,1,2,2,4,2009,1,3,820,3,3,"Y",144,78,0,0,0,0,5,5,6,0,7,2009,4,"Partial",485000
800,50,6,60,7200,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","SWISU","Feedr","Norm","1Fam","1.5Fin",5,7,1937,1950,"Gable","CompShg",16,16,2,252,"TA","TA","BrkTil",2,3,4,2,569,6,0,162,731,"GasA","Ex","Y",1,981,787,572,1768,1,0,1,1,3,1,2,7,1,2,3,6,1939,3,1,240,3,3,"Y",0,0,264,0,0,0,5,2,6,0,6,2007,4,"Normal",175000
801,60,6,79,12798,"Pave",1,"IR1","HLS",1,"Inside","Mod","ClearCr","Feedr","Norm","1Fam","2Story",6,5,1997,1997,"Gable","CompShg",15,15,4,371,"TA","TA","PConc",2,3,1,1,462,6,0,154,616,"GasA","Gd","Y",1,616,1072,108,1688,1,0,2,1,4,1,2,8,1,0,6,2,1997,2,2,603,3,3,"Y",403,114,185,0,0,0,5,5,4,400,5,2008,4,"Normal",200000
802,30,8,40,4800,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",4,7,1916,1990,"Gable","CompShg",9,9,4,180,"TA","TA","CBlock",3,3,4,5,197,6,0,999,1196,"GasA","Ex","Y",2,1196,1358,232,1196,1,0,1,0,2,1,3,5,1,0,6,6,1957,3,2,440,3,3,"Y",0,0,0,0,0,0,5,5,6,0,7,2007,5,"Normal",109900
803,60,6,63,8199,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2005,2005,"Gable","CompShg",17,16,4,138,"Gd","TA","PConc",2,3,2,1,648,6,0,80,728,"GasA","Ex","Y",1,728,728,156,1456,1,0,2,1,3,1,2,7,1,1,2,2,2005,1,2,410,3,3,"Y",36,18,0,0,0,0,5,5,6,0,10,2008,10,"Normal",189000
804,60,6,107,13891,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2008,2009,"Hip","CompShg",15,15,5,424,"Ex","TA","PConc",1,3,1,6,288,6,0,1734,1734,"GasA","Ex","Y",1,1734,1088,53,2822,0,0,3,1,4,1,1,12,1,1,2,4,2009,2,3,1020,3,3,"Y",52,170,0,0,192,0,5,5,6,0,1,2009,4,"Partial",582933
805,20,6,75,9000,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1954,1954,"Gable","CompShg",16,16,4,14,"TA","TA","CBlock",3,3,4,5,812,6,0,124,936,"GasA","TA","Y",1,1128,927,697,1128,0,0,1,0,2,1,3,5,2,0,6,2,1954,3,1,286,3,3,"Y",0,0,0,0,0,0,5,3,6,0,6,2006,5,"Family",118000
806,20,6,91,12274,"Pave",1,"IR1","Lvl",1,"FR2","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2008,2008,"Gable","CompShg",15,15,5,256,"Gd","TA","PConc",2,3,4,6,80,6,0,1417,1417,"GasA","Ex","Y",1,1428,656,80,1428,0,0,2,0,3,1,1,6,1,0,6,2,2008,2,2,554,3,3,"Y",0,60,0,0,0,0,5,5,6,0,7,2008,4,"Partial",227680
807,80,6,75,9750,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,5,1967,1967,"Gable","CompShg",15,15,4,116,"TA","TA","PConc",3,3,2,2,400,4,480,100,980,"GasA","Gd","Y",1,980,698,450,980,0,0,2,0,3,1,3,6,1,0,6,2,1967,1,1,384,3,3,"Y",68,0,0,0,0,0,5,5,6,0,10,2006,4,"Normal",135500
808,70,6,144,21384,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","BrkSide","Norm","Norm","1Fam","2Story",5,6,1923,2004,"Gable","CompShg",16,16,4,108,"TA","TA","CBlock",3,3,1,1,1309,6,0,15,1324,"GasA","Ex","Y",1,1072,504,360,1576,2,0,1,1,3,1,2,6,1,1,3,2,1923,2,2,528,3,3,"Y",0,312,0,0,0,0,5,5,6,0,5,2009,4,"Normal",223500
809,80,6,85,13400,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,5,1966,1966,"Gable","CompShg",15,15,2,1047,"TA","TA","CBlock",3,3,2,2,516,3,128,380,1024,"GasA","TA","Y",1,1086,438,514,1086,1,0,1,0,3,1,3,6,1,1,2,2,1966,2,2,484,3,3,"Y",0,0,0,0,0,0,5,3,6,0,6,2006,4,"Normal",159950
810,75,8,90,8100,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","OldTown","Norm","Norm","1Fam","2.5Unf",5,5,1898,1965,"Hip","CompShg",1,1,4,726,"TA","TA","PConc",3,3,4,6,534,6,0,849,849,"GasA","TA","N",2,1075,1063,450,2138,0,0,2,0,2,3,3,11,1,0,6,6,1910,3,2,360,4,5,"N",40,156,0,0,0,0,5,2,6,0,11,2009,4,"Normal",106000
811,20,6,78,10140,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,1974,1999,"Hip","CompShg",7,7,2,99,"TA","TA","CBlock",3,3,4,2,663,5,377,345,1040,"GasA","Fa","Y",1,1309,576,80,1309,1,0,1,1,3,1,2,5,1,1,4,2,1974,2,2,484,3,3,"Y",265,0,0,0,0,648,4,1,6,0,1,2006,9,"Normal",181000
812,120,8,24,4438,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2004,2004,"Gable","CompShg",15,15,2,169,"Gd","TA","PConc",2,3,1,1,662,6,0,186,848,"GasA","Ex","Y",1,848,878,120,848,1,0,1,0,1,1,2,4,1,1,2,2,2004,1,2,420,3,3,"Y",140,0,0,0,0,0,5,5,6,0,6,2008,9,"Normal",144500
813,20,5,66,8712,"Grvl",2,"Reg","Bnk",1,"Inside","Mod","IDOTRR","Norm","Norm","1Fam","1Story",5,5,1952,1952,"Hip","CompShg",16,16,4,91,"Fa","TA","CBlock",3,3,2,6,915,6,0,540,540,"GasA","TA","N",2,1044,748,205,1044,0,0,1,0,2,1,4,4,1,0,6,3,1952,3,2,504,3,3,"N",0,0,0,0,0,0,5,5,4,54,6,2010,5,"Alloca",55993
814,20,6,75,9750,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1958,1958,"Gable","CompShg",9,9,2,243,"TA","TA","CBlock",3,3,4,4,608,6,0,834,1442,"GasA","Gd","Y",1,1442,886,205,1442,0,0,1,1,4,1,3,7,1,0,6,2,1958,2,1,301,3,3,"Y",0,0,275,0,0,0,5,5,4,500,4,2007,5,"Normal",157900
815,50,6,45,8248,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,7,1918,1950,"Gable","CompShg",14,14,4,368,"TA","TA","BrkTil",3,3,4,6,787,6,0,686,686,"GasW","Gd","Y",1,686,564,80,1250,0,1,1,1,3,1,4,7,1,0,6,6,1955,3,1,280,3,3,"P",207,0,96,0,0,0,5,5,6,0,7,2006,4,"Normal",116000
816,20,6,48,12137,"Pave",1,"IR2","Lvl",1,"CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1998,1998,"Gable","CompShg",15,15,2,442,"TA","TA","PConc",2,3,4,6,1540,6,0,1649,1649,"GasA","Ex","Y",1,1661,728,513,1661,0,0,2,0,3,1,2,6,1,0,6,2,1998,2,2,598,3,3,"Y",0,34,0,0,0,0,5,5,6,0,5,2010,9,"Normal",224900
817,20,6,90,11425,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1954,1954,"Gable","CompShg",4,4,4,98,"TA","TA","CBlock",3,3,4,3,486,6,0,522,1008,"GasA","Gd","Y",1,1008,848,436,1008,0,0,1,0,2,1,3,4,1,1,2,2,1954,2,1,275,3,3,"Y",0,0,120,0,0,0,5,5,6,0,7,2006,4,"Normal",137000
818,20,6,70,13265,"Pave",1,"IR1","Lvl",1,"CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","1Story",8,5,2002,2002,"Hip","CompShg",6,9,2,148,"Gd","TA","PConc",2,3,4,1,1218,6,0,350,1568,"GasA","Ex","Y",1,1689,887,528,1689,1,0,2,0,3,1,2,7,1,2,2,2,2002,2,3,857,3,3,"Y",150,59,0,0,0,0,5,5,6,0,7,2008,4,"Normal",271000
819,80,6,80,8816,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","ClearCr","Norm","Norm","1Fam","SLvl",6,7,1971,1971,"Gable","CompShg",7,7,2,80,"TA","TA","CBlock",3,3,2,1,504,6,0,506,1010,"GasA","Gd","Y",1,1052,779,232,1052,1,0,1,0,3,1,3,6,1,0,6,2,1971,3,2,440,3,3,"Y",0,0,0,0,0,0,5,2,6,0,6,2010,4,"Normal",155000
820,120,6,44,6371,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,2009,2010,"Gable","CompShg",15,15,5,128,"Gd","TA","PConc",2,3,3,1,733,6,0,625,1358,"GasA","Ex","Y",1,1358,703,234,1358,1,0,2,0,2,1,2,6,1,1,2,2,2010,2,2,484,3,3,"Y",192,35,0,0,0,0,5,5,6,0,6,2010,4,"Partial",224000
821,60,6,72,7226,"Pave",1,"IR1","Lvl",1,"CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg",15,15,4,259,"Gd","TA","PConc",2,3,4,6,314,6,0,798,798,"GasA","Ex","Y",1,798,842,140,1640,0,0,2,1,3,1,2,6,1,0,6,2,2003,2,2,595,3,3,"Y",0,45,0,0,0,0,5,5,6,0,6,2008,4,"Normal",183000
822,20,8,60,6000,"Pave",2,"Reg","Bnk",1,"Inside","Mod","OldTown","Norm","Norm","2fmCon","1Story",4,4,1953,1953,"Gable","CompShg",9,9,4,182,"Fa","TA","CBlock",4,3,4,6,516,6,0,936,936,"GasA","TA","N",1,936,933,259,936,0,0,1,0,2,1,3,4,3,0,6,6,1974,3,2,576,3,3,"Y",0,32,112,0,0,0,5,5,6,0,2,2009,4,"Normal",93000
823,60,6,78,12394,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg",15,15,4,196,"Gd","TA","PConc",2,3,1,6,131,6,0,847,847,"GasA","Ex","Y",1,847,886,481,1733,0,0,2,1,3,1,2,7,1,1,2,4,2003,1,2,433,3,3,"Y",100,48,0,0,0,0,5,5,6,0,10,2007,9,"Family",225000
824,50,6,60,9900,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",6,7,1940,1950,"Gable","CompShg",15,15,4,183,"TA","TA","BrkTil",3,3,4,6,288,6,0,778,778,"GasA","TA","Y",1,944,545,1064,1489,0,0,2,0,3,1,3,7,1,1,2,6,1940,3,1,240,3,3,"Y",335,0,0,0,0,0,5,3,6,0,7,2009,5,"Normal",139500
825,20,3,81,11216,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg",15,15,4,306,"Gd","TA","PConc",2,2,4,6,444,6,0,1489,1489,"GasA","Ex","Y",1,1489,240,436,1489,0,0,2,0,3,1,2,7,1,1,2,2,2006,2,2,776,3,3,"Y",0,140,0,0,0,0,5,5,6,0,6,2006,4,"Partial",232600
826,20,6,114,14803,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NridgHt","PosN","PosN","1Fam","1Story",10,5,2007,2008,"Hip","CompShg",6,7,2,816,"Ex","TA","PConc",1,3,2,1,1636,6,0,442,2078,"GasA","Ex","Y",1,2084,611,205,2084,1,0,2,0,2,1,1,7,1,1,2,2,2007,1,3,1220,3,3,"Y",188,45,0,0,0,0,5,5,6,0,6,2008,4,"Partial",385000
827,45,8,50,6130,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Unf",5,6,1924,1950,"Gable","CompShg",9,9,4,153,"TA","TA","BrkTil",3,3,4,2,784,6,0,175,784,"GasA","Gd","Y",1,784,754,232,784,1,0,1,0,2,1,2,5,1,0,6,7,1965,4,0,0,6,6,"Y",0,0,116,0,0,0,5,5,6,0,5,2008,9,"Normal",109500
828,20,6,65,8529,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,2001,2001,"Gable","CompShg",15,15,4,420,"Gd","TA","PConc",2,3,4,1,20,6,0,1434,1454,"GasA","Ex","Y",1,1434,720,436,1434,0,0,2,0,3,1,2,6,1,1,3,2,2001,2,2,527,3,3,"Y",290,39,0,0,0,0,5,5,6,0,4,2009,5,"Normal",189000
829,60,6,65,28698,"Pave",1,"IR2","Low",1,"CulDSac","Sev","ClearCr","Norm","Norm","1Fam","2Story",5,5,1967,1967,"Flat","Tar&Grv",11,11,4,220,"TA","TA","PConc",3,2,1,5,249,2,764,691,1013,"GasA","TA","Y",1,1160,966,390,2126,0,1,2,1,3,1,3,7,3,0,6,2,1967,1,2,538,3,3,"Y",486,0,0,0,225,0,5,5,6,0,6,2009,5,"Abnorml",185000
830,160,3,24,2544,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,2005,2005,"Gable","CompShg",9,9,4,528,"Gd","TA","PConc",2,3,4,6,414,6,0,600,600,"GasA","Ex","Y",1,520,623,80,1223,0,0,2,1,2,1,2,4,1,0,6,6,2005,2,2,480,3,3,"Y",0,166,0,0,0,0,5,5,6,0,7,2006,9,"Normal",147400
831,20,6,80,11900,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1957,1957,"Gable","CompShg",7,7,2,387,"TA","TA","CBlock",3,3,4,4,1040,6,0,352,1392,"GasA","TA","Y",2,1392,920,371,1392,1,0,1,1,3,1,3,6,1,2,2,2,1957,2,2,458,3,3,"Y",0,0,0,0,192,0,5,5,6,0,6,2008,9,"Normal",166000
832,160,3,30,3180,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2005,2005,"Gable","CompShg",9,9,4,584,"TA","TA","PConc",2,3,4,6,276,6,0,600,600,"GasA","Ex","Y",1,520,600,80,1200,0,0,2,1,2,1,2,4,1,0,6,6,2005,2,2,480,3,3,"Y",0,166,0,0,0,0,5,5,6,0,6,2006,4,"Normal",151000
833,60,6,44,9548,"Pave",1,"IR1","Lvl",1,"CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,6,2003,2003,"Gable","CompShg",15,15,2,223,"Gd","TA","PConc",2,3,4,1,483,6,0,458,941,"GasA","Ex","Y",1,941,888,390,1829,1,0,2,1,3,1,2,7,1,1,3,2,2003,2,2,613,3,3,"Y",192,39,0,0,0,0,5,5,6,0,1,2010,4,"Normal",237000
834,20,6,100,10004,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1964,1964,"Gable","CompShg",7,11,2,180,"TA","TA","CBlock",3,3,4,4,196,3,345,975,1516,"GasA","TA","Y",1,1516,1407,140,1516,0,0,1,1,3,1,3,6,1,0,6,2,1964,2,2,472,3,3,"Y",0,0,0,0,152,0,5,5,6,0,2,2009,9,"Normal",167000
835,20,6,75,7875,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1961,1961,"Gable","CompShg",15,15,2,136,"TA","TA","CBlock",3,3,4,4,572,6,0,572,1144,"GasA","Gd","Y",1,1144,1285,312,1144,1,0,1,0,3,1,3,6,1,0,6,2,1961,3,2,456,3,3,"Y",0,0,0,0,0,0,5,3,6,0,9,2008,5,"Normal",139950
836,20,6,60,9600,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",4,7,1950,1995,"Gable","CompShg",15,7,4,653,"TA","TA","CBlock",2,3,4,3,442,6,0,625,1067,"GasA","TA","Y",1,1067,1028,473,1067,0,0,2,0,2,1,2,4,3,0,6,2,1996,3,2,436,3,3,"Y",290,0,0,0,0,0,5,5,6,0,2,2010,4,"Normal",128000
837,30,8,90,8100,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,6,1948,1973,"Gable","CompShg",15,15,4,340,"TA","TA","BrkTil",3,3,4,4,338,6,0,1221,1559,"GasA","Gd","Y",1,1559,1319,515,1559,1,0,1,0,2,1,3,5,3,0,6,6,1948,3,2,812,3,3,"Y",0,116,230,0,0,0,5,3,6,0,6,2007,5,"Normal",153500
838,160,8,21,1680,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,1973,1973,"Gable","CompShg",7,7,2,158,"TA","TA","CBlock",3,3,4,3,330,6,0,153,483,"GasA","TA","Y",1,483,504,205,987,1,0,1,1,2,1,3,5,1,0,6,6,1973,3,1,264,3,3,"Y",0,0,0,0,0,0,5,5,6,0,11,2008,4,"Normal",100000
839,20,6,75,9525,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,6,1995,2006,"Gable","CompShg",15,15,4,141,"TA","TA","PConc",2,3,4,6,856,6,0,1099,1099,"GasA","Ex","Y",1,1099,434,431,1099,0,0,1,1,3,1,2,6,1,0,6,2,1999,3,1,352,3,3,"Y",278,0,0,0,0,0,5,5,6,0,6,2008,4,"Normal",144000
840,50,6,70,11767,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,6,1946,1995,"Gable","CompShg",9,9,4,112,"TA","TA","CBlock",3,3,4,3,352,6,0,416,768,"GasA","Ex","Y",1,768,432,512,1200,0,0,1,0,3,1,3,6,1,0,6,6,1946,3,1,240,3,3,"Y",0,0,0,0,0,0,5,5,6,0,5,2008,4,"Normal",130500
841,70,5,77,12155,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","SWISU","Norm","Norm","1Fam","2Story",6,8,1925,1950,"Gable","CompShg",16,16,4,295,"TA","TA","BrkTil",3,3,4,3,156,6,0,516,672,"GasA","TA","N",1,810,672,80,1482,0,0,2,0,4,1,4,7,1,0,6,6,1934,3,1,400,3,3,"P",0,0,254,0,0,0,5,5,6,0,3,2008,4,"Normal",140000
842,70,8,60,10440,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,8,1904,2002,"Gable","CompShg",9,9,4,24,"TA","TA","PConc",3,3,4,6,305,6,0,650,650,"GasA","Gd","Y",1,958,581,80,1539,0,0,2,0,3,1,2,8,1,1,5,6,1983,3,2,686,2,3,"P",70,78,68,0,0,0,5,5,6,0,6,2008,5,"Normal",157500
843,80,6,82,9020,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,7,1966,1966,"Gable","CompShg",7,7,2,183,"TA","TA","CBlock",3,3,1,4,312,2,539,276,1127,"GasA","TA","Y",1,1165,1080,108,1165,1,0,1,1,3,1,3,6,1,0,6,2,1966,2,2,490,2,2,"Y",0,129,0,0,0,0,5,1,6,0,5,2008,5,"Normal",174900
844,90,6,80,8000,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","NAmes","Artery","Norm","Duplex","1Story",5,4,1961,1961,"Gable","CompShg",4,4,4,975,"TA","TA","CBlock",3,3,4,6,572,6,0,1800,1800,"GasA","Ex","N",1,1800,644,450,1800,0,0,2,0,6,2,3,10,1,0,6,7,1949,4,0,0,6,6,"Y",0,0,0,0,0,0,5,5,6,0,7,2007,4,"Normal",141000
845,50,8,100,12665,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",5,8,1915,1950,"Gable","CompShg",16,16,4,170,"TA","TA","BrkTil",3,3,3,6,595,6,0,876,876,"GasA","Gd","Y",1,876,540,360,1416,0,0,1,1,4,1,3,7,1,1,2,6,1949,3,3,720,3,3,"Y",418,0,194,0,0,0,5,5,6,0,6,2008,5,"Normal",153900
846,85,6,59,16647,"Pave",1,"IR1","Lvl",1,"CulDSac","Gtl","Sawyer","RRAe","Norm","1Fam","SFoyer",5,5,1975,1981,"Gable","CompShg",7,7,4,120,"TA","TA","CBlock",2,3,1,2,1390,6,0,221,1390,"GasA","TA","Y",1,1701,596,362,1701,1,0,2,0,3,1,3,6,3,2,3,3,1975,1,2,611,3,3,"Y",0,0,0,0,0,0,5,5,6,0,1,2007,9,"Normal",171000
847,60,6,75,9317,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1993,1993,"Gable","CompShg",7,7,2,137,"Gd","TA","PConc",2,3,4,2,513,6,0,227,740,"GasA","Ex","Y",1,1006,769,80,1775,1,0,2,1,3,1,2,7,1,1,3,2,1993,3,2,425,3,3,"Y",234,72,192,0,0,0,5,5,6,0,7,2009,5,"Normal",213000
