"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
1760,20,6,85,9350,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1961,1995,"Gable","CompShg",16,16,2,217,"TA","TA","CBlock",3,3,4,2,310,3,512,491,1313,"GasA","TA","Y",1,1313,844,80,1313,1,0,1,1,3,1,2,6,1,1,3,2,1961,2,2,610,3,3,"Y",172,28,0,0,121,0,5,2,6,0,2,2009,8,"Normal",153000
1761,20,6,115,10500,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1964,1964,"Gable","CompShg",7,7,5,144,"TA","Gd","CBlock",3,3,4,5,998,6,0,294,1292,"GasA","TA","Y",1,1292,869,53,1292,1,0,1,1,3,1,3,6,1,2,2,6,1964,3,2,520,3,3,"Y",0,32,0,0,92,0,5,5,6,0,7,2009,5,"Abnorml",145100
1762,60,6,80,8970,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","2Story",5,6,1965,1965,"Gable","CompShg",9,9,4,297,"TA","Gd","CBlock",3,3,4,2,388,6,0,356,744,"GasA","TA","Y",1,825,1315,420,2140,0,0,2,1,4,1,3,7,1,1,3,2,1965,1,2,549,3,3,"Y",0,40,264,0,0,0,5,2,6,0,6,2009,4,"Normal",177500
1763,80,6,85,11475,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,6,1961,1961,"Hip","CompShg",7,7,2,90,"TA","TA","CBlock",3,3,1,2,568,6,0,640,1208,"GasA","Ex","Y",1,1576,1340,362,1576,1,0,1,0,4,1,2,7,1,1,5,4,1961,1,2,368,3,3,"Y",85,0,0,0,0,0,5,5,6,0,9,2009,4,"Normal",174500
1764,20,6,68,9768,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1955,1955,"Gable","CompShg",16,16,4,236,"TA","TA","CBlock",3,3,4,4,100,2,247,613,960,"GasA","Gd","Y",1,960,955,371,960,1,0,1,0,2,1,3,5,1,0,6,2,1955,2,1,330,3,3,"Y",0,70,0,0,0,0,5,2,6,0,2,2009,4,"Normal",122000
1765,20,6,90,9900,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",6,5,1967,1967,"Gable","CompShg",3,16,4,23,"Gd","TA","CBlock",3,3,4,4,1173,6,0,507,1680,"GasA","TA","Y",1,1691,720,420,1691,1,0,1,0,2,1,3,5,1,0,6,2,1967,3,2,550,2,3,"Y",0,67,260,0,0,0,5,2,6,0,4,2009,4,"Normal",175000
1766,20,6,92,10573,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1961,1961,"Hip","CompShg",9,9,2,3,"TA","TA","CBlock",3,3,4,4,1312,6,0,141,1453,"GasA","Ex","Y",1,1453,1126,436,1453,1,0,2,0,3,1,3,6,1,1,3,2,1961,2,2,530,3,3,"Y",0,49,0,0,288,0,5,1,6,0,4,2009,8,"Normal",187500
1767,20,6,80,14695,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,1966,2008,"Gable","CompShg",9,9,2,210,"TA","Gd","CBlock",3,3,4,2,1387,6,0,175,1562,"GasA","Gd","Y",1,1567,842,512,1567,1,0,2,0,2,1,2,5,1,2,2,2,1966,3,2,542,3,3,"Y",0,110,0,0,342,0,5,3,6,0,7,2009,4,"Normal",256000
1768,20,6,73,8760,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1956,1956,"Gable","CompShg",16,16,2,164,"Gd","TA","CBlock",3,3,4,2,856,6,0,313,1169,"GasA","TA","Y",1,1144,806,205,1144,1,0,1,0,3,1,3,6,1,0,6,2,1956,2,1,286,3,3,"Y",257,0,0,0,0,0,5,5,6,0,6,2009,4,"Normal",150000
1769,20,6,53,12285,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,6,1960,1960,"Gable","CompShg",11,11,2,128,"TA","TA","CBlock",3,3,4,3,544,6,0,785,1329,"GasA","Gd","Y",1,1329,1240,512,1329,0,0,1,1,3,1,3,5,1,2,2,2,1960,3,2,441,3,3,"Y",0,0,203,0,0,0,5,5,6,0,8,2009,5,"Normal",176000
1770,20,6,66,9240,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,1959,1998,"Hip","CompShg",9,9,4,660,"Gd","TA","CBlock",3,3,4,2,708,6,0,280,988,"GasA","TA","Y",1,988,596,360,988,1,0,2,0,3,1,2,6,1,0,6,2,1959,3,1,297,3,3,"Y",156,0,0,0,0,0,5,5,6,0,6,2009,4,"Normal",149500
1771,20,6,70,8750,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1956,1956,"Gable","CompShg",4,4,4,501,"TA","TA","CBlock",3,3,4,4,435,3,202,565,1202,"GasA","TA","Y",1,1202,729,205,1202,0,1,1,0,3,1,3,6,1,0,6,2,1956,2,1,304,3,3,"Y",0,35,120,0,0,0,5,3,6,0,11,2009,5,"Abnorml",120000
1772,20,6,70,8750,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1955,1955,"Gable","CompShg",1,1,4,210,"TA","TA","CBlock",3,3,4,4,172,5,483,727,1382,"GasA","Gd","Y",2,1382,1038,259,1382,0,1,1,0,3,1,2,6,1,0,6,2,1955,3,1,350,3,3,"Y",280,0,0,0,0,0,5,3,6,0,7,2009,9,"Normal",153000
1773,20,6,80,10400,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1956,1956,"Gable","CompShg",11,11,4,130,"TA","TA","CBlock",3,3,4,4,155,5,750,295,1200,"GasA","TA","Y",1,1200,754,697,1200,1,0,1,0,3,1,3,6,1,2,2,2,1956,3,1,294,3,3,"Y",0,189,140,0,0,0,5,5,6,0,11,2009,4,"Family",144000
1774,90,6,76,9482,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,4,1958,1958,"Hip","CompShg",16,16,2,657,"TA","TA","PConc",3,3,4,6,735,6,0,1866,1866,"GasA","Ex","Y",1,1866,1288,514,1866,0,0,2,0,4,2,3,8,1,0,6,6,1958,3,2,495,3,4,"Y",0,0,0,0,0,0,5,5,6,0,12,2009,4,"Normal",135000
1775,20,6,53,8128,"Pave",1,"IR1","Lvl",1,"CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1954,1954,"Hip","CompShg",9,9,2,80,"TA","TA","CBlock",3,3,4,2,490,6,0,572,1062,"GasA","Gd","Y",1,1062,1788,512,1062,1,0,1,0,3,1,3,6,1,0,6,2,1954,3,1,297,3,3,"Y",0,0,0,0,0,0,5,5,6,0,2,2009,4,"Normal",131000
1776,20,6,67,13070,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1951,1951,"Hip","CompShg",9,9,4,130,"TA","TA","CBlock",3,3,4,4,308,6,0,323,631,"GasA","TA","Y",2,1112,798,397,1112,0,0,1,0,2,1,3,5,1,0,6,3,1951,3,2,480,3,3,"Y",0,0,0,0,255,0,5,5,6,0,10,2009,5,"Normal",126000
1777,30,6,80,8480,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1945,1950,"Gable","CompShg",9,9,4,106,"TA","Gd","CBlock",3,3,4,3,700,6,0,93,793,"GasA","TA","Y",1,793,228,528,793,1,0,1,0,2,1,4,4,1,0,6,6,1945,3,1,240,3,3,"Y",0,0,0,0,0,0,5,5,6,0,8,2009,4,"Normal",113000
1778,20,6,60,7626,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,8,1952,2005,"Hip","CompShg",16,16,4,41,"Gd","TA","CBlock",3,3,4,1,931,6,0,100,1031,"GasA","Gd","Y",1,1031,718,312,1031,1,0,1,0,2,1,2,5,1,0,6,2,1952,3,1,230,3,3,"Y",0,0,0,0,0,0,5,2,6,0,3,2009,4,"Normal",145500
1779,20,6,75,9533,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1953,1953,"Hip","CompShg",16,16,2,140,"TA","TA","Slab",6,6,5,7,256,7,0,713,448,"GasA","TA","Y",2,1210,586,360,1210,0,0,1,1,2,1,3,7,1,0,6,2,1953,1,1,616,3,3,"Y",208,0,100,0,0,0,5,2,6,0,8,2009,9,"Normal",102900
1780,60,6,78,11419,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","NAmes","Artery","Norm","1Fam","2Story",7,7,1948,1999,"Gable","CompShg",17,15,4,379,"TA","TA","CBlock",3,3,3,2,699,6,0,567,699,"GasA","Ex","Y",2,801,726,392,1527,1,0,1,1,3,1,3,6,1,1,2,2,1948,3,2,410,3,3,"Y",0,0,134,0,0,0,5,3,6,0,12,2009,9,"Normal",152500
1781,20,6,60,9600,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1950,1950,"Gable","CompShg",16,16,4,302,"TA","TA","CBlock",3,3,4,3,390,6,0,810,1200,"GasA","TA","Y",1,1200,775,397,1200,0,0,1,0,3,1,3,6,1,0,6,2,1950,1,1,246,3,3,"Y",126,0,0,0,0,0,5,3,6,0,8,2009,5,"Normal",129900
1782,20,6,53,5470,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",3,5,1958,1958,"Gable","CompShg",9,9,4,242,"TA","TA","CBlock",3,3,4,6,532,6,0,792,792,"GasA","Gd","Y",2,792,596,515,792,0,0,1,0,2,1,3,4,1,0,6,2,1958,3,1,366,4,3,"Y",0,90,0,0,0,0,5,5,6,0,8,2009,8,"Normal",99900
1783,60,6,60,10800,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,7,1939,2006,"Gable","CompShg",15,15,4,1170,"TA","Gd","BrkTil",3,3,4,6,649,6,0,676,676,"GasA","Ex","Y",1,676,676,259,1352,0,1,2,0,4,1,2,7,1,0,6,6,1939,3,2,720,3,3,"Y",187,0,128,0,0,0,5,5,6,0,8,2009,4,"Normal",149000
1784,70,6,80,8146,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,8,1900,2003,"Gable","CompShg",9,9,4,238,"Gd","Gd","BrkTil",4,3,4,6,671,6,0,405,405,"GasA","Gd","Y",1,717,322,360,1039,0,0,1,0,2,1,3,6,1,0,6,6,1940,3,1,281,3,3,"N",0,0,168,0,111,0,5,5,6,0,5,2009,4,"Normal",114000
1785,30,6,60,10230,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,7,1925,1950,"Gable","CompShg",9,9,4,450,"TA","TA","BrkTil",3,3,4,6,852,6,0,1054,1054,"GasA","Ex","Y",1,1078,704,114,1078,0,0,1,0,3,1,1,6,1,0,6,6,1987,3,1,264,3,3,"N",0,0,0,0,112,0,5,3,6,0,12,2009,4,"Normal",125000
1786,50,6,60,10410,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",4,5,1915,1950,"Gable","CompShg",9,9,4,178,"TA","TA","BrkTil",3,3,4,6,553,6,0,1313,1313,"GasA","TA","Y",1,1313,790,1064,2377,0,0,2,0,3,1,2,8,3,1,3,6,1954,3,2,528,3,3,"Y",0,0,432,0,0,0,5,5,6,0,6,2009,4,"Normal",142900
1787,70,6,60,7200,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","OldTown","Artery","Norm","1Fam","2Story",7,9,1910,2008,"Gable","CompShg",15,15,4,72,"Gd","Gd","PConc",3,3,4,6,321,6,0,560,560,"GasA","Ex","Y",1,930,760,392,1690,0,0,2,0,4,1,2,5,1,0,6,6,2008,3,2,624,3,3,"Y",0,0,112,0,0,0,5,5,6,0,8,2009,4,"Normal",156500
1788,30,6,90,5400,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story",2,5,1940,1950,"Gable","CompShg",14,14,4,153,"Fa","TA","PConc",4,3,4,6,527,6,0,416,416,"GasA","Gd","N",2,599,896,697,599,1,0,1,0,2,1,2,4,1,0,6,7,1981,4,0,0,6,6,"N",0,81,0,0,0,0,5,5,6,0,6,2009,4,"Normal",59000
1789,30,6,60,10800,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,7,1920,1950,"Gable","CompShg",16,16,4,104,"TA","TA","BrkTil",3,3,4,6,49,6,0,720,720,"GasA","TA","N",1,846,685,513,846,0,0,1,0,2,1,2,4,1,0,6,6,1980,1,2,576,3,3,"N",0,0,0,0,0,0,5,5,6,0,6,2009,4,"Normal",106000
1790,30,6,60,10800,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","OldTown","Norm","Norm","1Fam","1Story",3,5,1890,1998,"Gable","CompShg",15,15,4,176,"TA","TA","BrkTil",3,3,4,6,547,6,0,630,630,"GasA","TA","Y",2,725,940,156,725,0,0,1,1,1,1,3,4,1,0,6,6,1959,3,1,320,3,3,"Y",0,30,0,0,0,0,5,5,6,0,11,2009,5,"Normal",78500
1791,90,6,81,9671,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","NAmes","Artery","Norm","Duplex","2Story",6,5,1969,1969,"Gable","CompShg",9,9,5,480,"TA","TA","CBlock",3,3,4,6,504,6,0,1248,1248,"GasA","TA","Y",1,1248,1296,572,2544,0,0,2,2,6,2,3,12,1,0,6,2,1969,2,3,907,3,3,"Y",0,0,0,0,0,0,5,5,6,0,8,2009,4,"Normal",190000
1792,20,6,83,10143,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1963,1963,"Gable","CompShg",7,7,2,295,"TA","TA","CBlock",3,3,4,4,384,6,0,996,1380,"GasA","Fa","Y",1,1380,645,362,1380,0,0,1,1,3,1,3,6,1,0,6,2,1963,3,1,364,3,3,"Y",0,0,0,0,216,0,5,3,6,0,6,2009,9,"Normal",154000
1793,20,6,77,11500,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,4,1967,1967,"Gable","CompShg",7,7,4,420,"Fa","TA","CBlock",3,4,4,3,872,4,60,108,1040,"GasA","Gd","Y",1,1040,850,108,1040,1,0,1,0,3,1,3,6,2,1,5,2,1967,2,2,480,3,3,"Y",0,0,156,0,0,0,5,2,6,0,5,2009,5,"Normal",163000
1794,20,6,62,8010,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,9,1958,2007,"Hip","CompShg",16,16,4,128,"Gd","Gd","CBlock",3,3,3,1,745,6,0,206,951,"GasA","Gd","Y",1,951,504,205,951,1,0,1,0,2,1,2,6,1,0,6,6,1985,3,2,480,3,3,"Y",0,0,42,0,0,0,5,5,4,450,9,2009,4,"Normal",143500
1795,20,6,90,10454,"Pave",2,"IR1","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1957,1957,"Hip","CompShg",11,11,5,143,"TA","TA","CBlock",3,3,4,4,546,6,0,559,1105,"GasA","Gd","Y",2,1105,898,481,1105,0,0,1,0,3,1,3,5,1,0,6,6,1957,3,1,308,3,3,"Y",0,0,0,0,0,0,5,5,6,0,4,2009,8,"Normal",135000
1796,20,6,80,9000,"Pave",1,"IR1","HLS",1,"Inside","Mod","NAmes","Norm","Norm","1Fam","1Story",6,6,1958,1958,"Flat","Tar&Grv",16,16,2,82,"TA","TA","CBlock",2,3,1,6,485,6,0,160,160,"GasA","Fa","Y",1,1142,1296,512,1142,0,0,1,0,2,1,3,5,1,1,2,3,1958,2,1,384,3,3,"Y",0,28,64,0,0,0,5,5,6,0,4,2009,4,"Normal",113500
1797,50,6,60,8064,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,5,1950,1950,"Gable","CompShg",16,16,4,98,"TA","TA","CBlock",3,3,2,4,621,6,0,174,795,"GasA","Gd","N",1,765,368,80,1133,0,0,1,0,3,1,3,5,1,0,6,6,1989,3,2,900,3,3,"Y",0,0,0,0,231,0,5,5,6,0,12,2009,5,"Abnorml",128500
1798,20,6,71,7350,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1958,1958,"Hip","CompShg",4,4,4,104,"TA","TA","CBlock",3,3,4,6,1410,6,0,1041,1041,"GasA","Gd","Y",1,1041,466,515,1041,0,0,1,0,3,1,3,6,1,0,6,2,1958,2,1,294,3,3,"Y",0,0,0,0,0,0,5,3,6,0,3,2009,5,"Normal",128000
1799,20,6,60,7200,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1952,1952,"Gable","CompShg",9,9,4,80,"TA","Gd","CBlock",3,2,4,2,630,3,102,90,732,"GasA","TA","Y",1,732,689,392,732,1,0,1,0,2,1,3,4,1,0,6,6,1952,3,1,240,3,3,"Y",0,68,0,0,0,0,5,5,6,0,9,2009,5,"Normal",118900
1800,80,6,80,8000,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,5,1959,1959,"Gable","CompShg",4,11,4,306,"TA","TA","CBlock",2,3,2,1,433,4,95,339,528,"GasA","TA","Y",1,1183,840,120,1183,1,0,1,0,3,1,3,6,1,0,6,2,1959,2,1,288,3,3,"Y",0,0,0,0,0,0,5,3,6,0,7,2009,4,"Normal",138000
1801,50,6,60,10800,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",4,7,1949,1996,"Gable","CompShg",9,9,4,305,"TA","TA","CBlock",3,3,4,6,1249,6,0,832,832,"GasA","TA","Y",3,832,629,431,1461,0,0,2,0,4,1,3,6,1,0,6,6,1949,3,1,384,3,3,"Y",0,204,0,0,0,0,5,5,6,0,8,2009,10,"Normal",133500
1802,50,6,60,8064,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,7,1948,1994,"Gable","CompShg",9,9,4,142,"TA","TA","CBlock",3,3,4,5,120,6,0,744,864,"GasA","TA","Y",1,1064,530,431,1495,0,0,1,0,3,1,3,6,1,0,6,6,1994,3,2,576,3,3,"Y",180,36,0,0,0,0,5,5,6,0,8,2009,5,"Abnorml",135000
1803,60,6,76,7570,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,5,1964,1964,"Gable","CompShg",7,7,2,420,"TA","TA","CBlock",3,3,4,6,1201,6,0,780,780,"GasA","TA","Y",1,993,813,156,1806,0,0,1,1,4,1,3,8,1,0,6,2,1964,3,2,483,3,3,"Y",0,55,0,0,0,0,5,5,6,0,3,2009,5,"Normal",144750
1804,90,6,75,8604,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","Duplex","SFoyer",5,7,1978,1978,"Gable","CompShg",11,11,2,124,"TA","Gd","CBlock",2,3,2,1,941,6,0,1468,941,"GasA","Gd","Y",1,941,582,312,941,1,0,1,0,2,1,2,4,1,0,6,2,1978,3,2,564,3,3,"Y",0,40,0,0,0,0,5,5,6,0,11,2009,4,"Normal",145000
1805,20,6,80,7936,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1963,1963,"Hip","CompShg",7,7,4,228,"TA","TA","CBlock",3,3,4,3,826,6,0,219,1045,"GasA","TA","Y",1,1045,1340,528,1045,1,0,1,0,3,1,3,6,1,1,4,2,1963,2,1,264,3,3,"Y",0,0,0,0,0,0,5,5,6,0,4,2009,4,"Normal",127000
1806,50,8,68,4080,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",6,8,1935,1998,"Gable","CompShg",16,16,4,143,"TA","TA","PConc",3,3,4,6,636,6,0,901,901,"GasA","Gd","Y",1,861,517,697,1378,0,0,1,0,3,1,2,6,1,0,6,6,1920,3,1,162,4,4,"P",54,0,40,0,0,0,5,5,6,0,6,2009,5,"Normal",128900
1807,90,8,57,10307,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","Duplex","2Story",6,5,1910,1950,"Gable","CompShg",16,16,4,519,"TA","TA","CBlock",3,3,3,5,633,6,0,339,972,"GasA","Gd","N",2,972,972,312,1944,1,0,2,0,4,2,3,12,1,0,6,6,1920,3,2,324,4,3,"N",0,28,169,0,0,0,5,5,6,0,6,2009,4,"Normal",103500
1808,50,8,90,15660,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,8,1910,2003,"Gable","CompShg",15,15,4,60,"TA","Gd","CBlock",3,3,4,6,80,6,0,240,240,"GasA","TA","Y",1,810,496,114,1306,0,0,1,1,3,1,2,6,1,0,6,6,1959,3,2,472,4,3,"N",0,0,0,0,0,0,5,2,6,0,7,2009,4,"Normal",130000
1809,70,8,90,9900,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,8,1910,2002,"Gable","CompShg",15,15,4,176,"Gd","TA","CBlock",3,3,4,6,1350,6,0,504,504,"GasA","Ex","Y",1,764,700,312,1464,0,0,2,0,3,1,3,7,1,0,6,7,2005,4,0,0,6,6,"N",0,0,176,0,0,0,5,5,6,0,3,2009,9,"Normal",129000
1810,70,8,57,6406,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,6,1939,1950,"Gable","CompShg",16,16,4,200,"TA","TA","BrkTil",3,3,4,2,421,6,0,269,690,"GasA","TA","Y",2,868,690,360,1558,0,0,1,1,3,1,3,7,1,1,2,6,1939,3,2,400,3,3,"Y",0,36,0,0,182,0,5,2,6,0,10,2009,4,"Normal",150000
1811,190,8,63,7627,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","OldTown","Artery","Norm","2fmCon","2Story",4,6,1920,1950,"Gable","CompShg",1,1,4,206,"Fa","TA","BrkTil",4,5,4,6,903,6,0,600,600,"GasA","Gd","N",1,1101,600,436,1701,0,0,2,0,4,2,4,8,1,0,6,7,1974,4,0,0,6,6,"N",0,0,148,0,0,0,5,5,6,0,10,2009,4,"Normal",94550
1812,50,8,56,10134,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,5,1910,1950,"Gable","CompShg",9,9,4,90,"TA","TA","BrkTil",4,3,4,6,704,6,0,801,801,"GasA","Gd","N",1,801,646,481,1447,0,0,1,0,3,1,3,6,1,0,6,7,1920,4,0,0,6,6,"N",80,0,244,0,0,0,5,5,6,0,7,2009,4,"Normal",103000
1813,50,8,50,6000,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,7,1950,1970,"Gable","CompShg",16,16,4,162,"TA","Ex","CBlock",3,3,4,3,384,6,0,384,768,"GasA","TA","Y",2,768,560,80,1328,0,0,1,1,3,1,3,6,1,0,6,6,1950,3,1,308,3,3,"Y",0,12,0,0,0,0,5,2,6,0,3,2009,5,"Normal",129500
1814,30,8,62,7404,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,6,1920,1950,"Gable","CompShg",9,9,4,255,"TA","TA","BrkTil",4,3,4,6,258,6,0,861,861,"GasA","TA","Y",1,861,940,479,861,0,0,1,0,2,1,3,5,1,0,6,6,1920,3,2,288,3,3,"N",0,0,128,0,0,0,5,5,6,0,11,2009,10,"Normal",80000
1815,30,8,50,5925,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","OldTown","Norm","Norm","1Fam","1Story",2,4,1940,1950,"Gable","CompShg",9,9,4,200,"TA","Gd","BrkTil",6,6,5,7,697,7,0,485,914,"GasA","Fa","N",2,612,642,232,612,0,0,1,0,1,1,3,4,1,0,6,6,1965,3,1,308,3,4,"N",0,0,25,0,0,0,5,5,6,0,10,2009,5,"Normal",45000
1816,30,8,60,8520,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,8,1923,1950,"Gable","CompShg",14,14,4,470,"Gd","TA","PConc",4,3,4,6,546,6,0,624,624,"GasA","TA","Y",1,792,504,572,792,0,0,1,0,2,1,3,5,1,0,6,6,1963,3,1,287,3,3,"Y",0,0,81,0,0,0,5,3,6,0,2,2009,5,"Normal",99500
1817,70,8,60,9600,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,4,1910,1950,"Gable","CompShg",15,15,4,115,"Gd","Gd","BrkTil",4,3,4,6,512,6,0,677,677,"GasA","TA","Y",1,833,677,312,1510,0,0,2,0,3,1,2,7,1,0,6,6,1974,3,2,720,3,3,"N",0,0,160,0,0,0,5,5,6,0,6,2009,4,"Normal",87500
1818,70,8,70,8400,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","OldTown","Artery","Norm","1Fam","2Story",6,7,1900,1950,"Gable","CompShg",14,4,4,210,"TA","TA","BrkTil",4,2,3,6,819,6,0,917,917,"GasA","Gd","Y",2,1090,917,431,2007,0,0,2,0,3,1,1,8,1,0,6,6,1930,3,1,357,3,3,"Y",0,235,0,0,0,0,5,5,6,0,6,2009,5,"Normal",160000
1819,70,8,60,3600,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",6,7,1917,2007,"Gable","CompShg",14,14,4,222,"TA","TA","BrkTil",3,3,4,6,780,6,0,624,624,"GasA","Ex","Y",1,664,624,120,1288,1,0,1,0,3,1,1,5,1,1,2,2,1917,3,1,280,3,3,"N",0,103,0,0,0,0,5,5,6,0,5,2009,4,"Normal",119000
