"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
2213,50,8,58,8155,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",5,7,1930,1950,"Gable","CompShg",16,16,4,121,"TA","TA","CBlock",2,3,4,6,1660,6,0,780,780,"GasA","Gd","Y",2,780,420,371,1200,0,0,1,0,4,1,3,7,1,0,6,7,2003,4,0,0,6,6,"Y",0,0,96,0,0,0,5,5,6,0,7,2008,9,"Normal",119000
2214,80,8,75,6000,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","IDOTRR","Norm","Norm","1Fam","SLvl",5,5,1967,1967,"Hip","CompShg",7,11,4,630,"Fa","TA","CBlock",2,3,3,4,257,6,0,367,624,"GasA","Ex","Y",1,1092,564,234,1656,0,0,1,1,3,1,3,7,4,1,5,2,1967,3,1,288,3,3,"Y",0,180,0,0,100,0,5,2,6,0,7,2008,4,"Normal",126000
2215,30,8,60,7392,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",5,7,1930,1995,"Gable","CompShg",16,16,4,182,"TA","TA","BrkTil",3,3,4,6,506,6,0,520,520,"GasA","TA","Y",2,912,438,420,912,0,0,1,0,2,1,3,5,1,0,6,6,1934,2,1,360,3,3,"Y",0,90,0,0,0,0,5,5,6,0,5,2008,2,"Normal",99500
2216,50,8,75,9000,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",5,5,1958,1958,"Gable","CompShg",17,11,2,162,"TA","TA","CBlock",3,3,4,2,330,6,0,821,1151,"GasA","Gd","Y",2,1151,804,80,1955,0,0,2,0,4,1,3,7,1,0,6,2,1958,1,1,356,3,3,"Y",0,0,0,0,0,0,5,5,6,0,1,2008,8,"Normal",165500
2217,20,6,80,14584,"Pave",1,"Reg","Low",1,"Inside","Mod","IDOTRR","Norm","Norm","1Fam","1Story",1,5,1952,1952,"Gable","CompShg",1,15,4,126,"Fa","Po","Slab",6,6,5,7,381,7,0,1308,1203,"Wall","Po","N",2,733,727,205,733,0,0,1,0,2,1,4,4,1,0,6,2,1952,3,2,487,4,5,"N",0,0,0,0,0,0,5,5,6,0,2,2008,4,"Abnorml",13100
2218,70,8,60,5280,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","IDOTRR","Feedr","Norm","1Fam","2Story",4,7,1895,1950,"Gable","CompShg",16,16,4,252,"TA","TA","Stone",6,4,4,6,1230,6,0,173,173,"GasA","Ex","N",1,825,536,397,1361,0,0,1,0,2,1,3,6,1,0,6,6,1895,3,1,185,4,3,"Y",0,123,0,0,0,0,5,5,6,0,7,2008,4,"Normal",89000
2219,50,8,52,5150,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","IDOTRR","Feedr","Norm","1Fam","1.5Fin",4,7,1910,2000,"Gable","CompShg",11,11,4,210,"TA","TA","PConc",6,3,4,6,505,6,0,356,356,"GasA","TA","N",2,671,378,80,1049,0,0,1,0,2,1,3,5,1,0,6,6,1910,3,1,195,5,4,"N",0,0,0,0,0,0,5,5,6,0,5,2008,5,"Normal",80900
2220,70,6,60,9000,"Grvl",1,"Reg","Bnk",1,"Inside","Gtl","IDOTRR","Norm","Norm","1Fam","2Story",4,6,1920,1950,"Gable","CompShg",9,9,4,52,"TA","TA","Stone",4,4,3,6,1048,6,0,592,592,"GasA","Ex","Y",1,432,432,234,864,0,0,1,1,3,1,4,5,3,0,6,6,1920,3,1,216,4,4,"N",0,30,160,0,0,0,5,5,6,0,6,2008,9,"Normal",65000
2221,120,8,44,3843,"Pave",2,"IR1","HLS",1,"Inside","Mod","Crawfor","Norm","Norm","TwnhsE","1Story",8,5,2007,2008,"Hip","CompShg",6,9,5,186,"Ex","TA","PConc",1,3,1,1,1476,6,0,120,1596,"GasA","Ex","Y",1,1648,623,697,1648,1,1,2,0,2,1,1,5,1,1,2,2,2007,1,2,525,3,3,"Y",162,53,0,153,0,0,5,5,6,0,8,2008,4,"Partial",294464
2222,120,8,44,3811,"Pave",1,"IR1","HLS",1,"Inside","Mod","Crawfor","Norm","Norm","TwnhsE","1Story",7,5,2004,2005,"Hip","CompShg",6,11,5,174,"Gd","TA","PConc",1,3,1,1,1474,6,0,120,1594,"GasA","Ex","Y",1,1646,594,156,1646,1,1,2,0,2,1,1,5,1,1,2,2,2004,1,2,482,3,3,"Y",128,53,0,0,155,0,5,5,6,0,7,2008,4,"Normal",250000
2223,20,6,60,23730,"Pave",2,"IR2","Lvl",1,"Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",7,5,1996,1997,"Gable","CompShg",9,9,2,668,"Gd","TA","PConc",1,3,3,1,700,6,0,1140,1840,"GasA","Ex","Y",1,2032,895,140,2032,1,0,3,0,3,1,2,7,1,0,6,2,1996,1,3,786,3,3,"Y",0,46,192,0,0,0,5,5,6,0,9,2008,4,"Normal",300000
2224,60,6,60,11050,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Mitchel","Norm","Norm","1Fam","2Story",7,5,1996,1997,"Gable","CompShg",15,15,4,272,"TA","TA","PConc",2,3,3,6,594,6,0,910,910,"GasA","Ex","Y",1,910,910,397,1820,0,0,2,1,3,1,2,8,1,1,3,2,1996,3,3,816,3,3,"Y",318,32,0,0,0,0,5,5,6,0,9,2008,4,"Normal",213000
2225,90,6,76,10260,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Mitchel","Norm","Norm","Duplex","2Story",5,4,1976,1976,"Gable","CompShg",11,11,4,194,"TA","TA","CBlock",6,6,5,7,329,7,0,1330,1222,"GasA","TA","Y",1,936,936,120,1872,0,0,2,2,4,2,3,8,1,0,6,2,1976,3,2,484,3,3,"Y",0,0,0,0,0,0,5,5,6,0,11,2008,4,"Abnorml",100000
2226,20,6,74,9990,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",4,5,1991,1991,"Gable","CompShg",7,7,4,53,"TA","TA","PConc",2,3,4,2,1383,6,0,297,1680,"GasA","Gd","Y",1,1689,768,114,1689,1,0,2,0,3,1,3,6,1,1,3,2,1991,3,2,432,3,3,"Y",428,120,0,0,0,0,5,5,6,0,7,2008,8,"Normal",228500
2227,120,6,42,4084,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","Timber","Norm","Norm","TwnhsE","1Story",7,6,1986,1986,"Gable","CompShg",15,15,2,340,"Gd","TA","CBlock",2,3,2,1,893,6,0,384,1277,"GasA","Gd","Y",1,1501,684,360,1501,1,0,2,0,2,1,2,6,1,1,3,2,1986,1,2,512,3,3,"Y",240,0,0,0,0,0,5,5,6,0,7,2008,4,"Normal",241500
2228,20,6,74,11563,"Pave",2,"IR1","HLS",1,"Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2006,2007,"Hip","CompShg",15,15,5,258,"Gd","TA","PConc",1,3,1,1,1036,6,0,482,1518,"GasA","Ex","Y",1,1537,544,80,1537,1,0,2,0,3,1,2,8,1,0,6,2,2007,1,3,788,3,3,"Y",0,26,0,0,0,0,5,5,6,0,4,2008,5,"Normal",294000
2229,60,6,107,12852,"Pave",2,"IR1","HLS",1,"Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",8,5,2007,2007,"Gable","CompShg",15,15,4,112,"Gd","TA","PConc",2,3,2,1,770,6,0,150,920,"GasA","Ex","Y",1,920,860,420,1780,1,0,2,1,3,1,2,6,1,1,2,2,2007,1,2,612,3,3,"Y",0,192,0,0,0,0,5,5,6,0,1,2008,4,"Partial",264966
2230,80,6,73,9802,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Timber","Norm","Norm","1Fam","SLvl",5,5,2006,2007,"Gable","CompShg",15,15,4,39,"TA","TA","PConc",2,3,4,6,704,6,0,352,352,"GasA","Gd","Y",1,712,730,205,1442,0,0,2,1,3,1,3,6,1,0,6,4,2007,1,2,400,3,3,"Y",100,0,0,0,0,0,5,5,6,0,4,2008,4,"Normal",172500
2231,60,6,81,12018,"Pave",1,"IR1","HLS",1,"Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",7,5,2008,2008,"Gable","CompShg",15,15,5,60,"Gd","TA","PConc",2,3,2,6,905,6,0,796,796,"GasA","Ex","Y",1,796,816,362,1612,0,0,2,1,3,1,2,6,1,0,6,2,2008,1,3,666,3,3,"Y",0,64,0,0,0,0,5,5,6,0,10,2008,4,"Partial",218689
2232,20,6,75,12890,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",6,5,1989,1989,"Gable","CompShg",16,16,2,128,"TA","TA","CBlock",2,3,4,6,604,6,0,1495,1495,"GasA","Ex","Y",1,1495,623,259,1495,0,0,2,0,3,1,3,8,1,1,3,2,1989,3,2,438,3,3,"Y",252,0,192,0,0,0,5,5,6,0,7,2008,4,"Normal",150000
2233,20,6,93,18265,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",6,5,1986,1986,"Gable","CompShg",11,7,2,228,"Gd","Gd","CBlock",2,2,2,1,920,4,60,276,1256,"GasA","Ex","Y",1,1256,900,114,1256,0,0,2,0,3,1,2,6,1,1,4,2,1986,3,2,578,3,3,"Y",282,0,0,0,0,0,5,5,6,0,3,2008,4,"Normal",180000
2234,20,6,82,11202,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2003,2003,"Hip","CompShg",15,15,2,206,"Gd","TA","PConc",1,3,2,1,1029,6,0,403,1432,"GasA","Ex","Y",1,1440,1306,259,1440,1,0,2,0,3,1,2,7,1,1,3,2,2003,1,2,467,3,3,"Y",185,95,0,0,0,0,5,5,6,0,6,2008,4,"Normal",232500
2235,20,6,105,7915,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",6,5,1999,2000,"Hip","CompShg",15,15,4,275,"Gd","TA","PConc",1,3,3,1,1223,6,0,443,1666,"GasA","Ex","Y",1,1675,453,384,1675,1,0,2,0,3,1,2,6,1,0,6,2,1999,2,2,435,3,3,"Y",165,52,0,0,0,0,5,5,6,0,12,2008,5,"Normal",195000
2236,20,6,79,11449,"Pave",1,"IR1","HLS",1,"Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg",15,15,4,428,"Gd","TA","PConc",2,3,2,1,1011,6,0,873,1884,"GasA","Ex","Y",1,1728,872,436,1728,1,0,2,0,3,1,2,7,1,1,2,2,2007,1,2,520,3,3,"Y",0,276,0,0,0,0,5,5,6,0,1,2008,4,"Normal",298751
2237,20,6,85,11447,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2005,2006,"Gable","CompShg",15,15,2,674,"Gd","TA","PConc",1,3,2,1,1571,6,0,393,1964,"GasA","Ex","Y",1,1964,915,360,1964,1,0,2,1,3,1,2,7,1,1,2,2,2005,1,3,892,3,3,"Y",0,265,0,0,0,0,5,5,6,0,6,2008,4,"Normal",370000
2238,90,8,97,8940,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","Mitchel","Norm","Norm","Duplex","SFoyer",7,5,1997,1998,"Gable","CompShg",15,15,2,200,"TA","Gd","PConc",2,2,1,1,1309,6,0,35,1344,"GasA","Ex","Y",1,1344,842,362,1344,2,0,2,0,2,2,3,8,1,0,6,2,1997,1,4,784,3,3,"Y",0,0,0,0,0,0,5,5,6,0,11,2008,4,"Alloca",209200
2239,20,6,77,9278,"Pave",1,"Reg","Lvl",1,"FR2","Gtl","Mitchel","Feedr","Artery","1Fam","1Story",5,5,2007,2008,"Gable","CompShg",15,15,4,106,"TA","TA","PConc",2,3,4,6,1443,6,0,1092,1092,"GasA","Ex","Y",1,1092,546,312,1092,0,0,1,0,2,1,3,5,1,0,6,7,1993,4,0,0,6,6,"Y",0,52,0,0,0,0,5,5,6,0,2,2008,4,"Abnorml",146000
2240,120,8,32,4500,"Pave",2,"Reg","Lvl",1,"FR2","Gtl","Mitchel","Norm","Norm","TwnhsE","1Story",6,5,1997,1997,"Hip","CompShg",15,15,2,197,"TA","TA","PConc",1,3,4,1,864,6,0,325,1189,"GasA","Ex","Y",1,1189,886,360,1189,1,0,2,0,2,1,3,4,1,0,6,2,1997,2,2,392,3,3,"Y",0,122,0,0,0,0,5,5,6,0,4,2008,4,"Normal",160500
2241,85,6,150,14137,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",4,5,1964,1964,"Gable","CompShg",7,7,2,98,"TA","TA","CBlock",2,3,2,2,865,5,247,88,1200,"GasA","Gd","Y",1,1200,546,360,1200,1,0,1,0,3,1,3,6,1,0,6,1,1964,1,3,850,3,3,"Y",0,119,0,0,171,0,5,5,6,0,11,2008,9,"Normal",173000
2242,120,8,110,4224,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","1Story",5,6,1975,1975,"Gable","CompShg",6,11,4,258,"TA","TA","PConc",2,3,4,1,769,6,0,271,1040,"GasA","Gd","Y",1,1040,941,360,1040,0,0,1,0,3,1,3,6,1,0,6,2,1975,3,2,499,3,3,"Y",0,100,0,0,0,0,5,5,6,0,6,2008,2,"Normal",124000
2243,160,8,41,2665,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",5,7,1976,1976,"Gable","CompShg",6,9,4,338,"TA","TA","PConc",2,3,4,2,318,6,0,232,550,"GasA","TA","Y",1,925,550,205,1475,0,0,2,0,4,1,3,6,1,1,3,2,1976,3,1,336,3,3,"Y",92,26,0,0,0,0,5,5,6,0,5,2008,4,"Normal",129500
2244,180,8,21,1974,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SFoyer",4,7,1973,2006,"Gable","CompShg",6,15,4,168,"TA","Gd","CBlock",2,3,2,1,501,6,0,25,526,"GasA","Gd","Y",1,526,462,234,988,1,0,1,0,2,1,3,5,1,0,6,4,1973,2,1,297,3,3,"Y",120,101,0,0,0,0,5,5,6,0,6,2008,4,"Normal",105000
2245,180,8,21,1596,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SLvl",4,6,1973,1973,"Gable","CompShg",6,11,4,172,"TA","TA","CBlock",2,3,1,1,437,6,0,25,462,"GasA","TA","Y",1,526,462,80,988,1,0,1,0,1,1,3,4,1,1,5,4,1973,2,1,297,3,3,"Y",0,101,0,120,0,0,5,3,6,0,7,2008,4,"Normal",94900
2246,20,6,73,17979,"Pave",2,"IR1","Lvl",1,"Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,6,1968,1968,"Gable","CompShg",11,11,4,350,"TA","Gd","CBlock",3,3,4,2,785,6,0,328,1113,"GasA","Ex","Y",1,1160,857,53,1160,1,0,1,0,3,1,2,6,1,0,6,2,1968,3,1,257,3,3,"Y",81,0,0,0,0,0,5,3,4,500,2,2008,8,"Normal",152500
2247,160,8,21,1477,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","MeadowV","Norm","Norm","Twnhs","2Story",6,9,1970,2007,"Gable","CompShg",6,16,4,1115,"TA","Gd","CBlock",3,3,4,1,358,6,0,188,546,"GasA","Ex","Y",1,546,546,514,1092,0,0,2,1,3,1,3,6,1,0,6,7,2006,4,0,0,6,6,"Y",187,0,0,0,0,0,5,5,6,0,3,2008,5,"Normal",98000
2248,20,6,59,6490,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,7,1983,1983,"Gable","CompShg",15,15,4,338,"TA","Gd","CBlock",3,3,4,1,534,6,0,282,816,"GasA","Ex","Y",1,816,716,390,816,0,1,1,0,2,1,3,4,1,0,6,2,1983,3,1,264,3,3,"Y",315,0,0,0,0,0,5,3,6,0,4,2008,7,"Normal",128500
2249,20,6,60,6600,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,6,1982,2005,"Gable","CompShg",7,11,4,396,"TA","TA","CBlock",3,3,4,1,638,6,0,207,845,"GasA","Gd","Y",1,845,1054,80,845,0,0,1,0,3,1,2,6,1,0,6,2,1982,3,1,264,3,3,"Y",0,0,0,0,0,0,5,5,6,0,7,2008,4,"Normal",134500
2250,20,6,74,12395,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,6,1984,1984,"Gable","CompShg",7,11,4,203,"TA","TA","CBlock",3,3,4,2,647,6,0,217,864,"GasA","TA","Y",1,889,1128,513,889,0,0,1,0,3,1,3,6,1,0,6,2,1984,3,2,484,3,3,"Y",0,0,0,0,0,0,5,5,6,0,4,2008,4,"Normal",137500
2251,70,6,90,56600,"Pave",1,"IR1","Low",1,"Inside","Gtl","IDOTRR","Norm","Norm","1Fam","2.5Unf",5,1,1900,1950,"Hip","CompShg",16,16,4,738,"TA","TA","BrkTil",3,3,4,6,1300,6,0,686,686,"GasA","Ex","Y",1,1150,686,232,1836,0,0,2,0,4,1,3,7,5,0,6,6,1900,3,1,288,3,4,"N",0,0,0,0,0,0,5,5,6,0,1,2008,5,"Normal",103000
2252,20,6,85,10667,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1971,1971,"Gable","CompShg",9,9,2,302,"TA","TA","CBlock",3,3,4,3,838,6,0,749,1587,"GasA","TA","Y",1,1587,408,450,1587,0,0,2,0,3,1,3,7,1,1,2,2,1971,3,2,525,3,3,"Y",0,44,0,0,0,0,5,5,6,0,3,2007,4,"Normal",167300
2253,80,6,56,8872,"Pave",1,"IR1","HLS",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",6,5,1997,1997,"Gable","CompShg",15,15,4,85,"TA","TA","PConc",2,3,4,6,110,6,0,384,384,"GasA","Gd","Y",1,754,630,420,1384,0,0,2,1,3,1,3,7,1,1,3,4,1997,1,2,390,3,3,"Y",0,0,0,0,0,0,5,5,6,0,3,2007,4,"Normal",161500
2254,80,6,56,10147,"Pave",1,"IR1","Lvl",1,"CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",6,5,1994,1994,"Gable","CompShg",7,7,2,32,"TA","TA","PConc",2,3,4,5,186,6,0,206,392,"GasA","Gd","Y",1,924,770,512,1694,0,0,2,1,3,1,3,7,1,1,3,4,1994,1,2,398,3,3,"Y",256,64,0,0,0,0,5,2,6,0,3,2007,5,"Normal",160000
2255,60,6,25,8637,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1999,2000,"Gable","CompShg",15,15,4,420,"TA","TA","PConc",2,3,4,2,871,6,0,52,923,"GasA","Gd","Y",1,947,767,120,1714,1,0,2,1,3,1,3,7,1,1,3,2,2000,1,2,451,3,3,"Y",256,48,0,0,0,0,5,5,6,0,4,2007,4,"Abnorml",180000
2256,60,6,63,7875,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1996,1996,"Gable","CompShg",7,7,4,50,"Gd","TA","PConc",2,3,4,4,414,6,0,277,691,"GasA","Gd","Y",1,691,862,450,1553,0,0,2,1,3,1,2,6,1,0,6,2,1996,1,2,420,3,3,"Y",0,44,0,0,0,0,5,5,6,0,8,2007,9,"Normal",178750
2257,60,6,60,7500,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1999,2003,"Gable","CompShg",15,15,4,108,"TA","TA","PConc",2,3,4,6,460,6,0,938,938,"GasA","Ex","Y",1,957,1342,232,2299,0,0,3,1,5,1,3,7,1,1,3,2,1999,1,2,482,3,3,"Y",188,30,0,0,0,0,5,5,6,0,8,2007,4,"Normal",204000
2258,20,6,80,9556,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,1992,1993,"Gable","CompShg",7,7,2,52,"TA","TA","PConc",2,3,4,6,791,6,0,1168,1168,"GasA","Gd","Y",1,1187,1060,384,1187,0,0,2,0,3,1,2,6,1,0,6,2,1992,2,2,420,3,3,"Y",0,21,0,0,0,0,5,5,6,0,8,2007,5,"Normal",160000
2259,60,6,52,7655,"Pave",1,"IR1","Lvl",1,"CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1993,1994,"Gable","CompShg",7,7,4,662,"TA","TA","PConc",2,3,4,6,920,6,0,903,903,"GasA","Gd","Y",1,910,732,420,1642,0,0,2,1,3,1,3,7,1,1,3,2,1993,2,2,392,3,3,"Y",290,84,0,0,0,0,5,5,6,0,7,2007,4,"Normal",168000
2260,20,6,160,18160,"Grvl",1,"Reg","Lvl",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",6,6,1964,1964,"Gable","CompShg",7,7,1,138,"TA","TA","CBlock",3,3,2,3,550,6,0,752,1302,"GasA","Fa","Y",1,1128,512,120,1128,1,0,1,0,3,1,3,6,1,1,3,2,1964,3,2,480,3,3,"P",0,108,246,0,0,0,5,2,6,0,3,2007,4,"Alloca",154204
2261,120,6,38,4740,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1988,1988,"Gable","CompShg",6,7,4,320,"Gd","TA","CBlock",2,3,1,1,248,6,0,918,1166,"GasA","Gd","Y",1,1179,639,450,1179,1,0,2,0,2,1,3,5,1,0,6,2,1988,2,2,480,3,3,"Y",0,108,0,0,135,0,5,5,6,0,10,2007,4,"Normal",182000
2262,120,6,35,5118,"Pave",1,"IR1","HLS",1,"Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1990,1990,"Gable","CompShg",6,9,4,113,"Gd","TA","PConc",2,3,1,1,926,6,0,386,1312,"GasA","Gd","Y",1,1321,940,80,1321,1,0,1,0,1,1,2,4,1,1,3,2,1990,2,2,484,3,3,"Y",0,64,140,0,0,0,5,5,6,0,8,2007,4,"Normal",212000
2263,60,6,98,12328,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","StoneBr","Norm","Norm","1Fam","2Story",8,5,2005,2005,"Hip","CompShg",15,15,5,146,"Gd","TA","PConc",1,3,3,1,986,6,0,163,1149,"GasA","Ex","Y",1,1164,1377,232,2541,1,0,3,1,4,1,1,10,1,1,2,4,2005,1,3,729,3,3,"Y",120,32,0,0,0,0,5,5,6,0,7,2007,5,"Normal",349265
2264,20,6,52,51974,"Pave",1,"IR1","Lvl",1,"CulDSac","Gtl","StoneBr","PosN","Norm","1Fam","1Story",9,5,2006,2007,"Hip","CompShg",15,15,2,710,"Ex","TA","PConc",1,3,2,1,1101,6,0,1559,2660,"GasA","Ex","Y",1,2338,517,392,2338,1,0,2,1,4,1,2,8,1,2,2,2,2005,1,3,1110,2,3,"Y",0,135,0,0,322,0,5,5,6,0,6,2007,4,"Partial",591587
2265,190,6,195,41600,"Pave",2,"IR1","Lvl",1,"FR2","Gtl","Gilbert","Norm","Norm","2fmCon","1Story",5,5,1969,1990,"Gable","CompShg",7,7,4,364,"TA","TA","CBlock",2,3,1,2,1047,6,0,53,1100,"GasW","TA","Y",1,1424,1274,431,1424,1,0,1,1,3,1,3,7,4,0,6,1,1969,3,3,828,3,3,"N",144,0,0,0,0,0,5,5,6,0,11,2007,5,"Normal",155000
2266,120,6,61,8035,"Pave",2,"IR1","HLS",1,"Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",9,5,2006,2006,"Gable","CompShg",9,9,2,165,"Gd","TA","PConc",1,3,1,1,797,6,0,815,1612,"GasA","Ex","Y",1,1612,910,420,1612,1,0,2,0,2,1,1,6,1,1,2,2,2006,1,2,556,3,3,"Y",0,164,0,0,0,0,5,5,6,0,3,2007,4,"Normal",319900
2267,20,6,85,14082,"Pave",2,"IR1","HLS",1,"Inside","Gtl","StoneBr","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Hip","CompShg",15,15,2,945,"Gd","TA","PConc",1,2,1,1,1558,6,0,662,2220,"GasA","Ex","Y",1,2234,332,156,2234,1,0,1,1,1,1,2,7,1,1,2,2,2006,2,2,724,3,3,"Y",390,80,0,0,0,0,5,5,6,0,1,2007,4,"Normal",441929
2268,20,6,81,13870,"Pave",2,"IR1","HLS",1,"Inside","Gtl","StoneBr","PosA","PosA","1Fam","1Story",10,5,2006,2007,"Hip","CompShg",6,15,2,250,"Ex","TA","PConc",1,3,1,1,1152,6,0,590,1742,"GasA","Ex","Y",1,2042,720,371,2042,1,0,2,0,3,1,1,8,1,1,2,2,2007,1,3,724,3,3,"Y",240,52,0,0,174,0,5,5,6,0,10,2007,4,"Partial",455000
2269,20,6,39,10960,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1984,1984,"Hip","CompShg",7,7,4,754,"TA","TA","CBlock",2,3,4,1,256,6,0,1028,1284,"GasA","TA","Y",1,1284,650,120,1284,1,0,2,0,3,1,3,5,1,0,6,2,1984,3,2,480,3,3,"Y",0,0,192,0,0,0,5,5,6,0,4,2007,5,"Abnorml",174000
2270,60,6,78,12090,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,7,1981,2003,"Gable","CompShg",9,9,2,306,"Gd","TA","CBlock",2,3,4,2,321,6,0,404,725,"GasA","Ex","Y",1,725,754,513,1479,0,0,2,1,3,1,2,6,1,1,3,2,1981,2,2,484,3,3,"Y",167,72,0,0,0,0,5,5,6,0,3,2007,9,"Normal",176000
2271,20,6,93,12299,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,6,1978,1985,"Gable","CompShg",11,11,5,67,"TA","TA","CBlock",2,3,4,1,1328,6,0,201,1529,"GasA","TA","Y",1,1664,898,1064,1664,1,0,2,0,3,1,2,7,1,1,3,2,1978,1,2,663,3,3,"Y",0,0,0,0,0,0,5,5,6,0,9,2007,5,"Normal",213000
2272,60,6,61,11339,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","NWAmes","PosA","Norm","1Fam","2Story",7,5,1979,1979,"Hip","WdShake",7,11,2,549,"TA","TA","CBlock",2,3,4,2,758,6,0,22,780,"GasA","TA","Y",1,1085,845,232,1930,1,0,2,1,4,1,2,9,1,1,3,2,1979,1,2,481,3,3,"Y",192,72,0,0,0,0,5,5,6,0,3,2007,4,"Normal",192000
